content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"sertakan repral dana22 sertakan saat melakukan registrasi pendaftaran untuk mendapat cashback,terbukti bibit memang aplikasi oinvestasi yang bagus dan juga mudah di gunakan,untuk pemula yang ingin belajart investasi buruan gabung di bibit tampilanya bagus dan juga mudah dioperasikan,terbukti aman dan juga selama saya bergabung di sini saya tidak pernah mendapatkan kendala,selalu lancar dan juga banyak keuntungan yang di dapatkan",5,Positif,sertakan repral dana sertakan saat melakukan registrasi pendaftaran untuk mendapat cashbackterbukti bibit memang aplikasi oinvestasi yang bagus dan juga mudah di gunakanuntuk pemula yang ingin belajart investasi buruan gabung di bibit tampilanya bagus dan juga mudah dioperasikanterbukti aman dan juga selama saya bergabung di sini saya tidak pernah mendapatkan kendalaselalu lancar dan juga banyak keuntungan yang di dapatkan,sertakan repral dana sertakan registrasi pendaftaran cashbackterbukti bibit aplikasi oinvestasi bagus mudah gunakanuntuk pemula belajart investasi buruan gabung bibit tampilanya bagus mudah dioperasikanterbukti aman bergabung kendalaselalu lancar keuntungan dapatkan,"['sertakan', 'repral', 'dana', 'sertakan', 'registrasi', 'pendaftaran', 'cashbackterbukti', 'bibit', 'aplikasi', 'oinvestasi', 'bagus', 'mudah', 'gunakanuntuk', 'pemula', 'belajart', 'investasi', 'buruan', 'gabung', 'bibit', 'tampilanya', 'bagus', 'mudah', 'dioperasikanterbukti', 'aman', 'bergabung', 'kendalaselalu', 'lancar', 'keuntungan', 'dapatkan']",serta repral dana serta registrasi daftar cashbackterbukti bibit aplikasi oinvestasi bagus mudah gunakanuntuk mula belajart investasi buru gabung bibit tampilanya bagus mudah dioperasikanterbukti aman gabung kendalaselalu lancar untung dapat
"Tidak bisa dibuka setelah di update, ga jelas bangett",4,Positif,tidak bisa dibuka setelah di update ga jelas bangett,dibuka update ga bangett,"['dibuka', 'update', 'ga', 'bangett']",buka update ga bangett
"Bibit terpercaya untuk investasi kita semua, pelayananny yang memuaskan sehingga ada masalah bisa cepat teratasi. Jangan lupa pakai kode refferal: bibitonlyone , untuk dpt chasback reksadana. Menambah investasi secara gratis nih",5,Positif,bibit terpercaya untuk investasi kita semua pelayananny yang memuaskan sehingga ada masalah bisa cepat teratasi jangan lupa pakai kode refferal bibitonlyone  untuk dpt chasback reksadana menambah investasi secara gratis nih,bibit terpercaya investasi pelayananny memuaskan cepat teratasi lupa pakai kode refferal bibitonlyone dpt chasback reksadana menambah investasi gratis nih,"['bibit', 'terpercaya', 'investasi', 'pelayananny', 'memuaskan', 'cepat', 'teratasi', 'lupa', 'pakai', 'kode', 'refferal', 'bibitonlyone', 'dpt', 'chasback', 'reksadana', 'menambah', 'investasi', 'gratis', 'nih']",bibit percaya investasi pelayananny muas cepat atas lupa pakai kode refferal bibitonlyone dpt chasback reksadana tambah investasi gratis nih
"Luar biasa sekali bibit ini, memberikan pelayanan yg sangat bagus dan nyaman sekali dan agar akun kalian terverifikasi? Kalian wajib menyertakan > c e c e 1 6 promo berikut ini dan selamat akun kalian akan terverifikasi oleh aplikasi bank digital ini yg udah di awasi oleh OJK!",2,Negatif,luar biasa sekali bibit ini memberikan pelayanan yg sangat bagus dan nyaman sekali dan agar akun kalian terverifikasi kalian wajib menyertakan  c e c e   promo berikut ini dan selamat akun kalian akan terverifikasi oleh aplikasi bank digital ini yg udah di awasi oleh ojk,bibit pelayanan yg bagus nyaman akun terverifikasi wajib menyertakan c e c e promo selamat akun terverifikasi aplikasi bank digital yg udah awasi ojk,"['bibit', 'pelayanan', 'yg', 'bagus', 'nyaman', 'akun', 'terverifikasi', 'wajib', 'menyertakan', 'c', 'e', 'c', 'e', 'promo', 'selamat', 'akun', 'terverifikasi', 'aplikasi', 'bank', 'digital', 'yg', 'udah', 'awasi', 'ojk']",bibit layan yg bagus nyaman akun verifikasi wajib serta c e c e promo selamat akun verifikasi aplikasi bank digital yg udah awas ojk
"Pengembalian dana terlalu lama, membutuhkan maksimal 2 hari kerja pada aplikasi bibit (menerima persetujuan penjualan) + 7 hari kerja untuk proses pengembalian dana, dan itu bisa betul betul full 9 hari. Sebaiknya dilakukan peningkatan untuk hal tersebut. Proses pembelian cepat cukup 2 hari akan tetapi pengembalian butuh 7 hari, tidak ada bedanya dengan asuransi konvensional 🙏",2,Negatif,pengembalian dana terlalu lama membutuhkan maksimal  hari kerja pada aplikasi bibit menerima persetujuan penjualan   hari kerja untuk proses pengembalian dana dan itu bisa betul betul full  hari sebaiknya dilakukan peningkatan untuk hal tersebut proses pembelian cepat cukup  hari akan tetapi pengembalian butuh  hari tidak ada bedanya dengan asuransi konvensional ,pengembalian dana membutuhkan maksimal kerja aplikasi bibit menerima persetujuan penjualan kerja proses pengembalian dana full peningkatan proses pembelian cepat pengembalian butuh bedanya asuransi konvensional,"['pengembalian', 'dana', 'membutuhkan', 'maksimal', 'kerja', 'aplikasi', 'bibit', 'menerima', 'persetujuan', 'penjualan', 'kerja', 'proses', 'pengembalian', 'dana', 'full', 'peningkatan', 'proses', 'pembelian', 'cepat', 'pengembalian', 'butuh', 'bedanya', 'asuransi', 'konvensional']",kembali dana butuh maksimal kerja aplikasi bibit terima tuju jual kerja proses kembali dana full tingkat proses beli cepat kembali butuh beda asuransi konvensional
"Baru nyoba, proses cairnya lama banget bro. Ati2 kalo maen duit gede",1,Negatif,baru nyoba proses cairnya lama banget bro ati kalo maen duit gede,nyoba proses cairnya banget bro ati kalo maen duit gede,"['nyoba', 'proses', 'cairnya', 'banget', 'bro', 'ati', 'kalo', 'maen', 'duit', 'gede']",nyoba proses cair banget bro ati kalo maen duit gede
jangan percaya sama investasi lewat website ... mereka semua penipu.. kecuali aplikasi ini.. best buat Aplikasi Bibit Sukses selalu.. teruslah membantu orang-orang yang membutuhkan.. terima kasih,5,Positif,jangan percaya sama investasi lewat website  mereka semua penipu kecuali aplikasi ini best buat aplikasi bibit sukses selalu teruslah membantu orangorang yang membutuhkan terima kasih,percaya investasi website penipu kecuali aplikasi best aplikasi bibit sukses teruslah membantu orangorang membutuhkan terima kasih,"['percaya', 'investasi', 'website', 'penipu', 'kecuali', 'aplikasi', 'best', 'aplikasi', 'bibit', 'sukses', 'teruslah', 'membantu', 'orangorang', 'membutuhkan', 'terima', 'kasih']",percaya investasi website tipu kecuali aplikasi best aplikasi bibit sukses terus bantu orangorang butuh terima kasih
"Gua udah nyoba jual saham 10rb sama 50rb, yang katanya disitu tertulis cairnya kisaran 7hari kerja.., tapiii ini udah mau 2 bulan semuanya nggak cair² juga..",1,Negatif,gua udah nyoba jual saham rb sama rb yang katanya disitu tertulis cairnya kisaran hari kerja tapiii ini udah mau  bulan semuanya nggak cair juga,gua udah nyoba jual saham rb rb disitu tertulis cairnya kisaran kerja tapiii udah nggak cair,"['gua', 'udah', 'nyoba', 'jual', 'saham', 'rb', 'rb', 'disitu', 'tertulis', 'cairnya', 'kisaran', 'kerja', 'tapiii', 'udah', 'nggak', 'cair']",gua udah nyoba jual saham rb rb situ tulis cair kisar kerja tapiii udah nggak cair
"Investasi macam apa lh ini, aplikasi bondong transaksi nya menyulitkan investor, saya mau ambil uang yg sudah saya investasi malah tidak pernah cair, transaksi berhasil tapi saldo nya tetap juga kosong kan aneh, aplikasi ni.",1,Negatif,investasi macam apa lh ini aplikasi bondong transaksi nya menyulitkan investor saya mau ambil uang yg sudah saya investasi malah tidak pernah cair transaksi berhasil tapi saldo nya tetap juga kosong kan aneh aplikasi ni,investasi lh aplikasi bondong transaksi nya menyulitkan investor ambil uang yg investasi cair transaksi berhasil saldo nya kosong aneh aplikasi ni,"['investasi', 'lh', 'aplikasi', 'bondong', 'transaksi', 'nya', 'menyulitkan', 'investor', 'ambil', 'uang', 'yg', 'investasi', 'cair', 'transaksi', 'berhasil', 'saldo', 'nya', 'kosong', 'aneh', 'aplikasi', 'ni']",investasi lh aplikasi bondong transaksi nya sulit investor ambil uang yg investasi cair transaksi hasil saldo nya kosong aneh aplikasi ni
"Aplikasi investasi ini sangat berguna sekali, apalagi yang ingin mencoba investasi di aplikasi ini, aplikasi ini penggunaannya sangat mudah sekali kawan, aplikasi ini sangat berguna sekali, kalian harus coba karna aplikasi ini sangat bagus sekali, aplikasi investasi terbagus dan sangat berguna, aplikasi terbaik.",5,Positif,aplikasi investasi ini sangat berguna sekali apalagi yang ingin mencoba investasi di aplikasi ini aplikasi ini penggunaannya sangat mudah sekali kawan aplikasi ini sangat berguna sekali kalian harus coba karna aplikasi ini sangat bagus sekali aplikasi investasi terbagus dan sangat berguna aplikasi terbaik,aplikasi investasi berguna mencoba investasi aplikasi aplikasi penggunaannya mudah kawan aplikasi berguna coba karna aplikasi bagus aplikasi investasi terbagus berguna aplikasi terbaik,"['aplikasi', 'investasi', 'berguna', 'mencoba', 'investasi', 'aplikasi', 'aplikasi', 'penggunaannya', 'mudah', 'kawan', 'aplikasi', 'berguna', 'coba', 'karna', 'aplikasi', 'bagus', 'aplikasi', 'investasi', 'terbagus', 'berguna', 'aplikasi', 'terbaik']",aplikasi investasi guna coba investasi aplikasi aplikasi guna mudah kawan aplikasi guna coba karna aplikasi bagus aplikasi investasi bagus guna aplikasi baik
"cs sangat profesional, pelayanan penanganan masalah cepat",4,Positif,cs sangat profesional pelayanan penanganan masalah cepat,cs profesional pelayanan penanganan cepat,"['cs', 'profesional', 'pelayanan', 'penanganan', 'cepat']",cs profesional layan tangan cepat
Untuk apknya bagus tapi saran saya tambahin juga fitur investasi emasnya,5,Positif,untuk apknya bagus tapi saran saya tambahin juga fitur investasi emasnya,apknya bagus saran tambahin fitur investasi emasnya,"['apknya', 'bagus', 'saran', 'tambahin', 'fitur', 'investasi', 'emasnya']",apknya bagus saran tambahin fitur investasi emas
"menggunakan bibit sangatlah mudah, dalam segala hal apapun.",5,Positif,menggunakan bibit sangatlah mudah dalam segala hal apapun,bibit mudah apapun,"['bibit', 'mudah', 'apapun']",bibit mudah apa
"Tingkatkan terus kualitas aplikasi ini, biar jadi terdepan dan semakin baik",5,Positif,tingkatkan terus kualitas aplikasi ini biar jadi terdepan dan semakin baik,tingkatkan kualitas aplikasi biar terdepan,"['tingkatkan', 'kualitas', 'aplikasi', 'biar', 'terdepan']",tingkat kualitas aplikasi biar depan
"Bissmillah, kawan jangan lupa tambahkan referall, (mindset) untuk mendapatkan bonus tambahan senilai 25.000 mindset is doa, yakin kalau kita akan sukses dimasa depan. never give up, jangan patah semangat meraih impian.",5,Positif,bissmillah kawan jangan lupa tambahkan referall mindset untuk mendapatkan bonus tambahan senilai  mindset is doa yakin kalau kita akan sukses dimasa depan never give up jangan patah semangat meraih impian,bissmillah kawan lupa tambahkan referall mindset bonus tambahan senilai mindset is doa sukses dimasa never give up patah semangat meraih impian,"['bissmillah', 'kawan', 'lupa', 'tambahkan', 'referall', 'mindset', 'bonus', 'tambahan', 'senilai', 'mindset', 'is', 'doa', 'sukses', 'dimasa', 'never', 'give', 'up', 'patah', 'semangat', 'meraih', 'impian']",bissmillah kawan lupa tambah referall mindset bonus tambah nila mindset is doa sukses masa never give up patah semangat raih impi
suka lama loadingnya...daripada aplikasi investasi lainnya,2,Negatif,suka lama loadingnyadaripada aplikasi investasi lainnya,suka loadingnyadaripada aplikasi investasi,"['suka', 'loadingnyadaripada', 'aplikasi', 'investasi']",suka loadingnyadaripada aplikasi investasi
"Keren sekali... Kemarin saya terkendala membuka aplikasi, loading terus, padahal sinyal provider sedang baik-baik saja pas digunakan di aplikasi lain... Alhasil saya menanyakan ke CS nya dan alhasil direspon dengan baik dan langsung bisa dibuka 🥲, terharu sekali dengan respon cepat tanggap tim bibit, harus diacungi 4 jempol yg saya punya...",4,Positif,keren sekali kemarin saya terkendala membuka aplikasi loading terus padahal sinyal provider sedang baikbaik saja pas digunakan di aplikasi lain alhasil saya menanyakan ke cs nya dan alhasil direspon dengan baik dan langsung bisa dibuka  terharu sekali dengan respon cepat tanggap tim bibit harus diacungi  jempol yg saya punya,keren kemarin terkendala membuka aplikasi loading sinyal provider baikbaik pas aplikasi alhasil cs nya alhasil direspon langsung dibuka terharu respon cepat tanggap tim bibit diacungi jempol yg,"['keren', 'kemarin', 'terkendala', 'membuka', 'aplikasi', 'loading', 'sinyal', 'provider', 'baikbaik', 'pas', 'aplikasi', 'alhasil', 'cs', 'nya', 'alhasil', 'direspon', 'langsung', 'dibuka', 'terharu', 'respon', 'cepat', 'tanggap', 'tim', 'bibit', 'diacungi', 'jempol', 'yg']",keren kemarin kendala buka aplikasi loading sinyal provider baikbaik pas aplikasi alhasil cs nya alhasil direspon langsung buka haru respon cepat tanggap tim bibit acung jempol yg
"Saya sudah pakai 3 tahun lebih, selama ini lancar, pembelian penarikan tepat waktu, kalau ada masalah tim bibit gercep bantu sampai selesai. Boleh dicoba pake kode ""visimisifoya"" tanpa tanda petik ("") bisa langsung dapet cashback 25.000 mantabz.",4,Positif,saya sudah pakai  tahun lebih selama ini lancar pembelian penarikan tepat waktu kalau ada masalah tim bibit gercep bantu sampai selesai boleh dicoba pake kode visimisifoya tanpa tanda petik  bisa langsung dapet cashback  mantabz,pakai lancar pembelian penarikan tim bibit gercep bantu selesai dicoba pake kode visimisifoya tanda petik langsung dapet cashback mantabz,"['pakai', 'lancar', 'pembelian', 'penarikan', 'tim', 'bibit', 'gercep', 'bantu', 'selesai', 'dicoba', 'pake', 'kode', 'visimisifoya', 'tanda', 'petik', 'langsung', 'dapet', 'cashback', 'mantabz']",pakai lancar beli tari tim bibit gercep bantu selesai coba pake kode visimisifoya tanda petik langsung dapet cashback mantabz
"Abis topup besoknya mau masuk malah mentok di logo terus,padahal jaringan internet aman,pakai wifi juga ttp gk bisa anehh",2,Negatif,abis topup besoknya mau masuk malah mentok di logo teruspadahal jaringan internet amanpakai wifi juga ttp gk bisa anehh,abis topup besoknya masuk mentok logo teruspadahal jaringan internet amanpakai wifi ttp gk anehh,"['abis', 'topup', 'besoknya', 'masuk', 'mentok', 'logo', 'teruspadahal', 'jaringan', 'internet', 'amanpakai', 'wifi', 'ttp', 'gk', 'anehh']",abis topup besok masuk mentok logo teruspadahal jaring internet amanpakai wifi ttp gk anehh
perbaiki bug untuk login tidak bisa terbuka. itupun terbuka sekitar 1 jam lebih mohon di perbaiki kalau tidak saya uninstal saja,2,Negatif,perbaiki bug untuk login tidak bisa terbuka itupun terbuka sekitar  jam lebih mohon di perbaiki kalau tidak saya uninstal saja,perbaiki bug login terbuka itupun terbuka jam mohon perbaiki uninstal,"['perbaiki', 'bug', 'login', 'terbuka', 'itupun', 'terbuka', 'jam', 'mohon', 'perbaiki', 'uninstal']",baik bug login buka itu buka jam mohon baik uninstal
Respon bibit sangat cepat dan baik. Aplikasi investasi untuk masa depan,5,Positif,respon bibit sangat cepat dan baik aplikasi investasi untuk masa depan,respon bibit cepat aplikasi investasi,"['respon', 'bibit', 'cepat', 'aplikasi', 'investasi']",respon bibit cepat aplikasi investasi
"Parah bgt berkali kali coba buka aplikasi hanya tampilan warna putih saja, gimana sih kak? Kok fitur nya jelek lama error",2,Negatif,parah bgt berkali kali coba buka aplikasi hanya tampilan warna putih saja gimana sih kak kok fitur nya jelek lama error,parah bgt berkali kali coba buka aplikasi tampilan warna putih gimana sih kak fitur nya jelek error,"['parah', 'bgt', 'berkali', 'kali', 'coba', 'buka', 'aplikasi', 'tampilan', 'warna', 'putih', 'gimana', 'sih', 'kak', 'fitur', 'nya', 'jelek', 'error']",parah bgt kali kali coba buka aplikasi tampil warna putih gimana sih kak fitur nya jelek error
"Kenapa aplikasi nya gak bisa di buka padahal saya mau investasi dan mau melihat apakah investasi saya sudah berhasil tapi gak bisa di buka ,saya kasih bintang 1 karena gak bisa di buka",1,Negatif,kenapa aplikasi nya gak bisa di buka padahal saya mau investasi dan mau melihat apakah investasi saya sudah berhasil tapi gak bisa di buka saya kasih bintang  karena gak bisa di buka,aplikasi nya gak buka investasi investasi berhasil gak buka kasih bintang gak buka,"['aplikasi', 'nya', 'gak', 'buka', 'investasi', 'investasi', 'berhasil', 'gak', 'buka', 'kasih', 'bintang', 'gak', 'buka']",aplikasi nya gak buka investasi investasi hasil gak buka kasih bintang gak buka
Lemot banget setiap mw buka apk nya untuk cek portofolio..tertera no wa untuk pengaduan tetapi di add wa ga ad kontak nya..hrus undang no tsb untuk join wa..kan knyol 😣,1,Negatif,lemot banget setiap mw buka apk nya untuk cek portofoliotertera no wa untuk pengaduan tetapi di add wa ga ad kontak nyahrus undang no tsb untuk join wakan knyol ,lemot banget mw buka apk nya cek portofoliotertera no wa pengaduan add wa ga ad kontak nyahrus undang no tsb join wakan knyol,"['lemot', 'banget', 'mw', 'buka', 'apk', 'nya', 'cek', 'portofoliotertera', 'no', 'wa', 'pengaduan', 'add', 'wa', 'ga', 'ad', 'kontak', 'nyahrus', 'undang', 'no', 'tsb', 'join', 'wakan', 'knyol']",lot banget mw buka apk nya cek portofoliotertera no wa adu add wa ga ad kontak nyahrus undang no tsb join wak knyol
"Kenapa bibit saya tidak bisa di buka, Padahal saya udah install ulang masih juga tidak bisa di buka, Masalah jaringan normal buat semua apk kecuali bibit,",2,Negatif,kenapa bibit saya tidak bisa di buka padahal saya udah install ulang masih juga tidak bisa di buka masalah jaringan normal buat semua apk kecuali bibit,bibit buka udah install ulang buka jaringan normal apk kecuali bibit,"['bibit', 'buka', 'udah', 'install', 'ulang', 'buka', 'jaringan', 'normal', 'apk', 'kecuali', 'bibit']",bibit buka udah install ulang buka jaring normal apk kecuali bibit
