content,score,Label,text_clean
"Semua sudah bagus tapi masih ada bug di hp saya (android 10) dan mungkin di hp user lain juga, bug di mode mode gelap bagian atasnya itu putih jadi mau baca harus merek melek dulu karena silau, kalo bisa tolong di fix kan yaa, jadi warna hitam atau hijau khas aplikasi bibit gitu🙏🏼",5,Positif,semua sudah bagus tapi masih ada bug di hp saya android  dan mungkin di hp user lain juga bug di mode mode gelap bagian atasnya itu putih jadi mau baca harus merek melek dulu karena silau kalo bisa tolong di fix kan yaa jadi warna hitam atau hijau khas aplikasi bibit gitu
"Akhirnya yg ditakutkan terjadi!!! Ketika beli akun bank ada.. Ketika jual akun bank saya tiba2 tidak ada? 🤔 Setelah 1minggu...butuh berapa lama uang saya bisa kembali? Atau tidak bisa samaskali??🤦 Note: Mesin disini gak usah jawab,chat nya paling isinya itu2 aja. Bintang saya tambah 1 karna respon tanggap cepat dari bibit.. Tapi.... 2 transaksi lagi belum juga masuk ke rekening??? 👀 Biasanya laporan transaksi juga langsung dikirim ke email? Kenapa cuma 1 transaksi yg dikirim ke email? 😶",2,Negatif,akhirnya yg ditakutkan terjadi ketika beli akun bank ada ketika jual akun bank saya tiba tidak ada  setelah minggubutuh berapa lama uang saya bisa kembali atau tidak bisa samaskali note mesin disini gak usah jawabchat nya paling isinya itu aja bintang saya tambah  karna respon tanggap cepat dari bibit tapi  transaksi lagi belum juga masuk ke rekening  biasanya laporan transaksi juga langsung dikirim ke email kenapa cuma  transaksi yg dikirim ke email 
"Proses agak lama dibandingkan aplikasi sebelah. Baru coba udah nggk enak layanannya. Untung Baru tes invest kecil Proses pencarian 3 hari, eh ternyata transfer ke rekeningnya juga butuh waktu lagi, 7 hari. Lama pol",1,Negatif,proses agak lama dibandingkan aplikasi sebelah baru coba udah nggk enak layanannya untung baru tes invest kecil proses pencarian  hari eh ternyata transfer ke rekeningnya juga butuh waktu lagi  hari lama pol
"kenapa bibitku tidak bisa di buka , katany aplikasi tidk dapat dibuka dalam mode debug padhal hp saya tidak dalam mode debug . aneh banget sih padahal mau nabung lagi . tolong lah min d jawab.",1,Negatif,kenapa bibitku tidak bisa di buka  katany aplikasi tidk dapat dibuka dalam mode debug padhal hp saya tidak dalam mode debug  aneh banget sih padahal mau nabung lagi  tolong lah min d jawab
"Tolong lah masa baru di upgrade g bisa di buka udh lebih 1 hari, takut doang ada Miss dari datanya, segera di percepat dong perbaikannya jadi khawatir, lalu klik menu bantuan juga malah g muncul apa² jadi bingung",1,Negatif,tolong lah masa baru di upgrade g bisa di buka udh lebih  hari takut doang ada miss dari datanya segera di percepat dong perbaikannya jadi khawatir lalu klik menu bantuan juga malah g muncul apa jadi bingung
"kirain nabung dapat untung, baru nyemplung harga saham terjun, untung masih main konservatif, proses pencairan lama pula dan dibagi 3x transfer dengan jarak waktu cair lama, belum lagi potongan biaya admin. gimana bisa dipercaya jadi opsi investasi dan dana darurat? auto uninstall sorry, mending nabung di bank biarpun bunga kecil tapi pasti bisa cair sewaktu butuh dan ga kebanyakan biaya admin",2,Negatif,kirain nabung dapat untung baru nyemplung harga saham terjun untung masih main konservatif proses pencairan lama pula dan dibagi x transfer dengan jarak waktu cair lama belum lagi potongan biaya admin gimana bisa dipercaya jadi opsi investasi dan dana darurat auto uninstall sorry mending nabung di bank biarpun bunga kecil tapi pasti bisa cair sewaktu butuh dan ga kebanyakan biaya admin
"Bagus. Tapi sayang update perubahan nilai saham tidak dilakukan saat sabtu dan minggu. Selain itu, aplikasi sering banget freeze saat akan masuk ke aplikasi. Tolong diperbaiki",2,Negatif,bagus tapi sayang update perubahan nilai saham tidak dilakukan saat sabtu dan minggu selain itu aplikasi sering banget freeze saat akan masuk ke aplikasi tolong diperbaiki
Awalnya pencairan lancar waktu pertama ... skrg mau pencairan dana tiba² ada perbedaan data pada ktp dan norek ... padahal datanya keduanya sama ... terus apknya setelah di update malah reload terus ... maksudnya gimana ya??? Lumayan kan 300 ribu mau diambil ... padahal waktu itu ambil 200 ribu gk ada masalah tuh ...,1,Negatif,awalnya pencairan lancar waktu pertama  skrg mau pencairan dana tiba ada perbedaan data pada ktp dan norek  padahal datanya keduanya sama  terus apknya setelah di update malah reload terus  maksudnya gimana ya lumayan kan  ribu mau diambil  padahal waktu itu ambil  ribu gk ada masalah tuh 
"Pengalaman kurang nyaman saat pencairan. Sudah memang waktu pencarian lama, ditambah juga suka gak ada kabar hingga 10 hari berlalu tapi dana belum juga masuk ke rekening saya. Mesti komplain dulu baru direspon, itupun prosesnya masih bertele tele. Kalau gak mau nasabah kecewa tolong segera diperbaiki sistemnya supaya ketika melewati batas 7 hari pencarian yang dijanjikan, sistem memberikan follow up otomatis permohonan maaf karena dana masih belum dapat dicairkan ke rekening nasabah.",2,Negatif,pengalaman kurang nyaman saat pencairan sudah memang waktu pencarian lama ditambah juga suka gak ada kabar hingga  hari berlalu tapi dana belum juga masuk ke rekening saya mesti komplain dulu baru direspon itupun prosesnya masih bertele tele kalau gak mau nasabah kecewa tolong segera diperbaiki sistemnya supaya ketika melewati batas  hari pencarian yang dijanjikan sistem memberikan follow up otomatis permohonan maaf karena dana masih belum dapat dicairkan ke rekening nasabah
"sya udh coba 6 bln,.tp gk ada sesuai harapan,.percuma infes klo berkurang,.klo kalangan bawah & pemula itu,. maunya sedikit menguntungkan gampang penjualan/penarikan. lama"" kyak infestasi bodong gk nie,.??!! Mau tup up jd maleskan,.",1,Negatif,sya udh coba  blntp gk ada sesuai harapanpercuma infes klo berkurangklo kalangan bawah  pemula itu maunya sedikit menguntungkan gampang penjualanpenarikan lama kyak infestasi bodong gk nie mau tup up jd maleskan
"Kode referral : boqeutb Aplikasi cukup mudah untuk di pahami bagi pengguna yang masih awam seperti saya,dan banyak promo² menarik jika dibandingkan dengan aplikasi lain,BestBest lah pokoknya",5,Positif,kode referral  boqeutb aplikasi cukup mudah untuk di pahami bagi pengguna yang masih awam seperti sayadan banyak promo menarik jika dibandingkan dengan aplikasi lainbestbest lah pokoknya
"Tolong diperbaiki sistemnya,masa setelah update saya gg bisa lg masuk ke aplikasi dan sudah saya clear cache juga gg ada hasilnya🙏🙏tolong dana saya aman gg itu??dan selalu alasannya jaringan saya yg bermasalah padahal buka YouTube dan aplikasi lain aman-aman saja,tolong segera perbaiki🙏🙏🙏",1,Negatif,tolong diperbaiki sistemnyamasa setelah update saya gg bisa lg masuk ke aplikasi dan sudah saya clear cache juga gg ada hasilnyatolong dana saya aman gg itudan selalu alasannya jaringan saya yg bermasalah padahal buka youtube dan aplikasi lain amanaman sajatolong segera perbaiki
"Pakai kode referal ""lumbungbibit"" dan dapatkan cashback 25k, lumayan kan transaksi pertama dapat suntikan tambahan dana investasi. Pengalaman sebulan pertama pakai bibit cukup puas, mudah dipelajari terutama bagi pemula. Ada Robo advisor juga yang bisa merekomendasikan portfolio investasi mana yang cocok sesuai dengan preferensi masing-masing user.",5,Positif,pakai kode referal lumbungbibit dan dapatkan cashback k lumayan kan transaksi pertama dapat suntikan tambahan dana investasi pengalaman sebulan pertama pakai bibit cukup puas mudah dipelajari terutama bagi pemula ada robo advisor juga yang bisa merekomendasikan portfolio investasi mana yang cocok sesuai dengan preferensi masingmasing user
"Cukup bagus utk investasi bagi yang mempunyai dana lebih & tidak terpakai. Tapi sayang... 1 hal yang sangat sangat saya tidak suka, menurut saya proses pencairan dana / penjualan SANGAT LAMA (saya pernah lebih dari 2 hari). Dengan kemajuan teknologi/semua online dan sudah terkoneksi... harusnya bisa cepat. Jadi kalau butuh dana mendadak... sudah pasti tidak bisa diandalkan. Atas kondisi inilah... saya tarik semua investasi di Bibit. Smoga bisa dilakukan perbaikan.",2,Negatif,cukup bagus utk investasi bagi yang mempunyai dana lebih  tidak terpakai tapi sayang  hal yang sangat sangat saya tidak suka menurut saya proses pencairan dana  penjualan sangat lama saya pernah lebih dari  hari dengan kemajuan teknologisemua online dan sudah terkoneksi harusnya bisa cepat jadi kalau butuh dana mendadak sudah pasti tidak bisa diandalkan atas kondisi inilah saya tarik semua investasi di bibit smoga bisa dilakukan perbaikan
Untuk saat ini tidak ada kendala... Cuma sempat kesal karena udah lewat tiga hari penjualan RDPU gak masuk masuk... Dan alhamdulillah setelah hubungi CS Bibit dana nya mendarat dengan selamat ke rekening... Terimakasih dan sukses selalu!!,4,Positif,untuk saat ini tidak ada kendala cuma sempat kesal karena udah lewat tiga hari penjualan rdpu gak masuk masuk dan alhamdulillah setelah hubungi cs bibit dana nya mendarat dengan selamat ke rekening terimakasih dan sukses selalu
"Semuanya serba lambat,serba berbelit-belit. Pendaftaran untuk di setujui sangat sulit dan lama, begitupun untuk penjualan reksa dana nyampe butuh waktu 3 hari, potongannya juga besar lagi,pindah aja dah.",1,Negatif,semuanya serba lambatserba berbelitbelit pendaftaran untuk di setujui sangat sulit dan lama begitupun untuk penjualan reksa dana nyampe butuh waktu  hari potongannya juga besar lagipindah aja dah
SUMPAH ya MALING duit orang gamau bertangung jawab!! JANGAN DOWNLOAD APP BIBIT ini tukang TIPU!! Aplikasi tidak bisaa dibuka lagi!!! padahal jaringan saya bagus dan sudah diupdate berapa kali tapi kenapa koneksi tidak stabil tolong perbaiki lagii jangan mengambil milik hak orang lain atau saya laporkan kepihak berwajib sya tunggu secepatnya!!!!,1,Negatif,sumpah ya maling duit orang gamau bertangung jawab jangan download app bibit ini tukang tipu aplikasi tidak bisaa dibuka lagi padahal jaringan saya bagus dan sudah diupdate berapa kali tapi kenapa koneksi tidak stabil tolong perbaiki lagii jangan mengambil milik hak orang lain atau saya laporkan kepihak berwajib sya tunggu secepatnya
"Withdraw tdk 100% di cairkan masih ada tinggal beberapa puluh ribu, belum lagi pencairan harus kena pajak bank di tiap tempat yg di cairkan, padahal cuma 1 portofolio. Bukan main, bukan untung ini mah.",1,Negatif,withdraw tdk  di cairkan masih ada tinggal beberapa puluh ribu belum lagi pencairan harus kena pajak bank di tiap tempat yg di cairkan padahal cuma  portofolio bukan main bukan untung ini mah
"mind knp semenjak update aplikasi gak bisa dibuka, jaringan nya relatif stabil untuk buka app lain bisa, giliran buka bibit malah keluar jaringan tidak stabil gimana nih udah 2 pekan gam bisa pantau..",4,Positif,mind knp semenjak update aplikasi gak bisa dibuka jaringan nya relatif stabil untuk buka app lain bisa giliran buka bibit malah keluar jaringan tidak stabil gimana nih udah  pekan gam bisa pantau
Pencairan jual beli lama bgt Dan login lambat. Klo ada kebutuhan mendadak gk bisa pakai ni app bibit Sy pakai app PINTU 5 menit penjualan bisa lgsg masuk rek. Tolong Tingkat kan lagi kualitas nya Sbenar nya banyak peminat nya tapi liat coment bnyk yg kecewa.,1,Negatif,pencairan jual beli lama bgt dan login lambat klo ada kebutuhan mendadak gk bisa pakai ni app bibit sy pakai app pintu  menit penjualan bisa lgsg masuk rek tolong tingkat kan lagi kualitas nya sbenar nya banyak peminat nya tapi liat coment bnyk yg kecewa
Terhitung 11 Hari untuk pencairan penuh tapi dipotong juga terlepas dari potongan bank lain ( entah potongan apa itu) . Yaampun lama banget. Estimasi perhitungan pencairan juga jauh. Apalagi dibagi jadi 3x pembayaran. Dan gak dijelaskan secara detail potongan pembayarannya. Defisit lah pokoknya,1,Negatif,terhitung  hari untuk pencairan penuh tapi dipotong juga terlepas dari potongan bank lain  entah potongan apa itu  yaampun lama banget estimasi perhitungan pencairan juga jauh apalagi dibagi jadi x pembayaran dan gak dijelaskan secara detail potongan pembayarannya defisit lah pokoknya
"Aplikasi bagus tapi saran dong saat registrasi diberi pilihan memakai dompet digital, karena nggak semua punya rekening bank dan masih banyak anak muda yang mau berinvestasi dan gak punya rekening bank Overall bagus sih semoga dibaca bibit",5,Positif,aplikasi bagus tapi saran dong saat registrasi diberi pilihan memakai dompet digital karena nggak semua punya rekening bank dan masih banyak anak muda yang mau berinvestasi dan gak punya rekening bank overall bagus sih semoga dibaca bibit
"Dri awal nabung cuma naek di awal2, selang beberapa hari langsung terjun bebas. Saya tau kalo sistemnya emang ngikutin keadaan ekonomi ato apalah itu, cuma bagi saya pribadi berasa insecure kalo udh seminggu dua minggu makin minus aja, g ada admin buat kita tanya2 tren pasar yg sedang/mau kita invest. Note : Bukan buat orang yang mau nabung tapi sering membutuhkan dana darurat dr tabungan. Ini tabungan buat invest, bedakan dengan tabungan yang bisa diambil kapan saja, proses cair lama poll",1,Negatif,dri awal nabung cuma naek di awal selang beberapa hari langsung terjun bebas saya tau kalo sistemnya emang ngikutin keadaan ekonomi ato apalah itu cuma bagi saya pribadi berasa insecure kalo udh seminggu dua minggu makin minus aja g ada admin buat kita tanya tren pasar yg sedangmau kita invest note  bukan buat orang yang mau nabung tapi sering membutuhkan dana darurat dr tabungan ini tabungan buat invest bedakan dengan tabungan yang bisa diambil kapan saja proses cair lama poll
Kenapa saya tidak bisa masuk ke akun bibit saya. Loadingnya tidak masuk. Padahal jaringan internet aman dan cepat. Sudah uninstal tapi tetap tidak bisa masuk. Minta klarifikasi dari pihak bibit. Karena ini menyangkut uang pengguna!,1,Negatif,kenapa saya tidak bisa masuk ke akun bibit saya loadingnya tidak masuk padahal jaringan internet aman dan cepat sudah uninstal tapi tetap tidak bisa masuk minta klarifikasi dari pihak bibit karena ini menyangkut uang pengguna
"Untuk sementara, saya kasih bintang 4 dulu ya. Nanti kalo saya udah paham dan mulai investasi, saya kasih bintang 5. Terima kasih banyak. Aplikasi bibit ini sangat memudahkan registrasi dan verifikasinya, sedangkan aplikasi lain verifikasinya sedikit ribet. Fitur chatnya juga sangat fast respon. Bahasa, kalimat, dan kosa kata yang ada di aplikasi ini juga lebih mudah dipahami dibanding aplikasi investasi lainnya.",4,Positif,untuk sementara saya kasih bintang  dulu ya nanti kalo saya udah paham dan mulai investasi saya kasih bintang  terima kasih banyak aplikasi bibit ini sangat memudahkan registrasi dan verifikasinya sedangkan aplikasi lain verifikasinya sedikit ribet fitur chatnya juga sangat fast respon bahasa kalimat dan kosa kata yang ada di aplikasi ini juga lebih mudah dipahami dibanding aplikasi investasi lainnya
"Baru mulai investasi Maret 2022 , prosesnya registrasi sangat mudah, pembelian juga mudah banyak pilihan bisa gopay, bank Jago , dan bank lainnya proses switch Reksadana,ubah portofolio mudah juga. Saran untuk proses switch Reksadana bisa dalam 1 hari. Update NAV kan harusnya setelah Jam 15.30 tapi sering sudah ganti hari baru terupdate. Untuk yg mau investasi pelajari dulu aturan mainnya. banyak yg gak baca ujung² komplain yg gak semestinya. Terus di tingkatkan lagi aplikasinya",5,Positif,baru mulai investasi maret   prosesnya registrasi sangat mudah pembelian juga mudah banyak pilihan bisa gopay bank jago  dan bank lainnya proses switch reksadanaubah portofolio mudah juga saran untuk proses switch reksadana bisa dalam  hari update nav kan harusnya setelah jam  tapi sering sudah ganti hari baru terupdate untuk yg mau investasi pelajari dulu aturan mainnya banyak yg gak baca ujung komplain yg gak semestinya terus di tingkatkan lagi aplikasinya
