content,score,Label
"Saya suka dengan aplikasi reksadana ini.. Saya sudah menggunakan dalam 1 tahun, dalam 1 tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran, namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikan(dalam pengembalian memang butuh waktu juga).",5,Positif
"1. Bagaimana cara menentukan nab nya penjualan, 2. Robo advisor apa ada biayanya, termasuk Perubahan komposisi dan produk pembelian baru di robo advisor apa ada biayanya 3. Emang kadang aplikasi ini serimg g bisa di buka, ada apa itu? Itu sangat merugikan sekali dan menakutkan klo saldonya besar.",2,Negatif
"Sampai sekarang aplikasi tdiak bisa dibuka. Awal mula saya mikir nabung aja dulu trus di ""lupain"". Tiba ada berita seperti kemarin ttg apk fintech lain, saya keinget utk cek bibit saya... ga bisa. Mohon penjelasannya. Semoga hanya krn kendala sistem aplikasinya aja ya. Terima kasih.",2,Negatif
Aplikasi investasi yang sangat mudah di fahami bahkan bagi pemula sekalipun. Masukan kode refferal *tokowidodo* (tanpa tanda*) saat pendaftaran. untuk mendapatkan welcome bonus 50k.happy cuan,4,Positif
Kasih 5 biar kebaca. Saya download krn mau cari apk trade yg lain. Dan setelah download ko lama bgt. Iy emng lama pasti. Dan pencairannya lama bgt. Akhirnya sya beralih k apk trade saya yg sebelumnya. Memang apk itu lebih besar top up nya. Tp untungny cepat dan pencairannya ga sampe 30 menit lgsg masuk no rek. Sdgkn bibit? Oh my god! 1 hari aja ga cukup kayakny buat nunggu masuk rek.,5,Positif
"Mau registrasi nggak bisa2, disuruh masukan kode yang dikirim melalui SMS... Masukan kemana coba kalau aplikasinya diem... Jadi gak ngerti mesti masukan kode tersebut kemana... Sudah berusaha berkali-kali tetap aja",1,Negatif
"Ga rekomend, penarikan lama, top up lama, semua serba lama, yg namanya naro duit tu berarti bisa sewaktu waktu di ambil kalo butuh, ini mah harus nunggu lama banget, 7 hari kerja tapi ga selesai selesai, jangan di download deh, nyesel, mendingan pake aplikasi lain, aplikasi lain ga sampe 10menit cair, duh ga lagi lagi dah invest disini, nyesel bgt.",1,Negatif
Setelah di update kok halaman ui halaman transaksinya dan keranjang jadi susah gini ya? Mau hapus pesanan bingung dan malah crash. Saran min kalo bisa bikinin fitur nabung rutin via shopeepay dan uinya enakan yang dulu. Thankyou bibit,3,
"Untung aja nabung pas lagi ada duit di bibit, pas butuh dan ga ada duit samsek bisa narik, dan keuntungannya walopun ga terlalu besar tapi oke² aja si. Sejauh ini bagus kok, buat pengguna baru yg mo coba investasi pake bibit, bisa mulai belajar dari sekarang. Eh kalo baru pertama kali daftar bisa masukin kode 'kuascat' lho dan dptin 25k. Selamat menabung~",5,Positif
"Sebenarnya aplikasi ini bagus, sayang cuma dalam transaksi jualnya sangat lama bisa lebih dari 6 hari dan jualnya tidak sesuai dengan harga jualnya ketika saat waktu awal dijual, padahal sebelum jam 13:00 sesuai aturan rulesnya, selaku customer agak kecewa sih",1,Negatif
"Aplikasi sudah berjalan secara optimal,cuma saran dari saya coba tambahkan fitur yang bisa melihat catatan keuntungan sebelumnya dan sesudahnya ,thx",5,Positif
"Reksadana adalah model investasi jangka panjang, bibit aplikasi yang oas dan sangat simpel buat digunakan. Bagus, keren, mantap. Sahabat investasi adalah waktu! Bibit bukan aplikasi buat trading. Banyak orang komplain begini begitu, padahal pemahamannya yang mungkin belum sampai ke tahap pribadi sebagai investor.",5,Positif
"Min punten,tolong dong diperbaiki masalah Jangka waktu pembelian/penjualan,verifikasi akun,tarik dana.jgn terlalu lama.ini adalah fasilitas yg harus bibit berikan kepada kami agar kami nyaman dan senang menggunakan app ini,karena inikan udah jamanya moderen jadi kita butuh pelayanan dan fasilitas yang memenuhi standarnya moderenisasi.😊 Klo ada salah kata mohon maaf😁",3,
Tambahin juga dong metode pembayaran dan penerimaan hasil jualnya dengan DANA dan virtual account Bank Muamalat. Untuk saat ini untuk jual beli Reksadana yg bisa bayar dan terima hasil jualnya lewat DANA baru B*******K. Mudah-mudahan kedepannya disini juga bisa. Karena bisa menghemat biaya admin.,4,Positif
"what's wrong with bibit? saya sudah lama menggunakan aplikasi investasi reksadan di bibit. tapi entah kenapa aplikasi tidak bisa dibuka, sudah dibuka berkali-kali pun masih tidak bisa dibuka, padahal jaringan stabil. mohon perbaiki atau informasi lebih lanjut.",3,
"So far puas pake bibit. Tapi ada beberapa kekurangan yg sebaiknya segera diperbaiki; 1. Ketika masuk aplikasi tidak ada diminta password, jd sangat rentan jika HP hilang atau dicuri, takut dana yg sudah diinvestasikan disalahgunakan. Aplikasi sebelah rata2 minta password ketika mau masuk aplikasi. Bisa jd bahan pertimbangan buat pengembang 2. Setelah lolos verifikasi MI dan pembelian dinyatakan berhasil, tapi di laporan imbal hasil prosentase masih dikalikan dengan saldo yg lama 😅",4,Positif
"Kinerjanya lemot, serba lama nunggu nya. Yang paling saya tidak suka yaitu waktu penjualan reksa tertulis tidak ada biaya transfer tapi faktanya di potong, gak rekomended buat investasi.",1,Negatif
"Terimakasih Bibit.id, setelah mengalami kendala tidak dapat mengakses Apk nya, sekarang saya sudah bisa menggunakan Bibit.id hanya dalam waktu 2 jam terjadi kendala, skrg berhasil melakukan top up kembali, setelah sebelumnya saya chat WA resmi Bibit.id dan koment ke IG Bibit.id respon CS nya cepat.",5,Positif
"Mantap bibit, awalnya tampilan aplikasi agak berantakan setelah di update, kemudian dpt pemberitahuan email untuk hapus aplikasi dan coba install kembali, akhirnya aplikasi aman dan lancar seperti biasanya. Terimakasih tim bibit untuk respon dan tanggapan keluhannya. Maju terus.",5,Positif
"App tidak bisa dibuka, coba pakai VPN. setelah bisa dibuka, tutup kembali dan matikan vpn, bersihkan cache RAM dan coba buka lagi. Kalau tidak bisa uninstall dan install lagi. Sekian threat dari saya. Mungkin itu bug dari versi baru",5,Positif
Proses penjualan bagian pasar uang nya lama Banget. Katanya 3 hari tapi yg ada udh lewat. Seberapa kecil pun nilai uangnya tapi itu berharga bagi org yg membutuhkan. Makin mls make aplikasi ini.,1,Negatif
"Kenapa setelah di update terbaru susah sekali untuk login, selalu error sejak kmrin. Pdhl sebelum di update di jaringan biasa pun bisa berjalan dgn baik. Skrg malah gabisa sama sekali. Jadi kuatir. Mohon bantuannya..",4,Positif
"Investasi mudah, proses beli cepet produk Reksadana nya juga banyak cocok buat yang baru mau mulai dan berinvestasi jangka panjang dan gak mau mantengin grafik atau perintilannya. Cuma sayang sekali proses jual sangat memakan waktu LAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA sekali, tidak direkomendasikan kalau mau sewaktu-waktu butuh uang sesegera mungkin dari hasil invest. Sebaiknya perkirakan dulu waktu butuh uangnya kasih jarak waktu seminggu lebih kalau butuh uang dari investasi di bibit.",1,Negatif
"Aplikasi reksadana yg bagus. Emang sih pencairan dana bisa sampe seminggu atau lebih, tp saya gak masalah krn tujuan saya nabung jangka panjang, cairin dana baru 2x. BUAT KALIAN YANG KOAR2 DANA SUSAH CAIR PAS URGENT PLISSSS BELAJAR LAGI TENTANG INVESTASI!! Nabung tuh jangan semuanya disimpen di Bibit, nabung juga di bank biasa buat persiapan dana urgent. Investasi tuh buat jangka panjang, bro sis. Kalo mau jual reksadana gk sampe 3 bulan invest, gausah soksoan invest deh.. Anyway Thankyou Bibit!",5,Positif
"Awalnya bagus, setelah 5bln ikut yg nabung rutin jadi 400rb, marginnya habis, begitu di jual kok yg masuk ke rekening tinggal 50rb. Ini karena memang blm total di proses atau bagaimana??kl ada penjelasan yg masuk akal baru saya ubah review saya..",2,Negatif
"Kekurangannya adalah aplikasinya gak real time, lama hari kerjanya, lama update, dan serba slow. Gak rekomen untuk yg buru2. Tapi bagus untuk nyimpan uanglah.",3,
"Mantap.. Tapi sayang, ada. Kendala saat saya jual reksa dana pasar uang dan obligasi dana nya gk masuk² ke rekening padahal sudah 7 hari lebih bahkan samapi 2mgg lebih gak masuk². Sudah saya wa namun. Blm ada jawabanya... Saya tunggu besok, selebihnya mantulll kenaikan juga cakep.. Keren lah pokoknya. Kekurangan nya itu ajah sih makasih bibit..",3,
"aplikasi invest nya bagus. walaupun csnya banyak/ganti, jawaban mereka mudah dimengerti. yg kurang hanya lamanya waktu withdraw & top up selain itu bagus smua ga ribet(simple)",5,Positif
"Saya witdraw saldo saya ga masuk semua,hanya sebagian doang😥 padahal di status transaksi bibit sudah berhasil semua,tapi saya cek di mutasi rekening yang masuk hanya sebagian",1,Negatif
sy coba nyairin dana sebesar 10.000 dri tgl 30 nov sampai skr belum ada masuk ke rekening. tapi aku suka aplikasinya krn emg buat nabung jangka panjang. tapi sistem pencauran dananya yg hrs diperbaiki. mungkin bisa lebih cepat,5,Positif
"Aku sebagai pemula dapat pengalaman berharga dari sini, yuk investasi untuk merubah masa depanmu. Bagi yang pemula sepertiku jangan lupa masuki kode refferal (ubahhidupmu) langsung otomatis dapat 25.000 masuk ke akunmu.",5,Positif
Sejauh ini pakai aplikasi Bibit alhamdulillah aman dan cukup mudah bagi pemula. Cuma saya ada 2 saran sih: 1. Promonya ngga relate dengan millenials yg pendapatannya belum seberapa kayak saya. Padahal millenials cocok banget jd sasarannya Bibit buat diajak invest. Saya harap Bibit kalau ngadain promo cashback please turunin minimal transaksinya. Kalau buat millenial sih 100k masih affordable. 2. Interval beli reksadana dan masuknya uang ke Bibit mungkin bisa dicepetin lagi. Makasih Bibit!,4,Positif
"Mantap... Bibit memang top. Saya coba investasi kecil 100 ribu saya coba 15 hari saya tarik kiranya tambah malah potonganya 30%. Mantap perlu di acungi jempol kebalik, kalah sama apk sebelah. Dan ini perlu di bintang 5 dengan hitungan mundur dari 5.4.3.2.(1)",1,Negatif
"Hey bibit gk jelas padahal saya sudah mengikuti step by step registrasi nya saya juga uda mengisi data diri dengan benar tapi kenapa pas di bagian registrasi foto KTP dan foto KTP sama diri saya sendiri gk bisa,apa apk bibit ini memandang fisik jadi yang bisa ke scan hanya orang good looking aja.dasar aplikasi sialan Mandang fisik seharusnya aplikasi ini di hapus dari playstore aplikasi gk guna.aplikasi kok Mandang fisik hahaha lawak lu badut 😏",1,Negatif
Ya Awalnya nyari kesana- kesini inves yg aman di mana. Ada banyak app investasi yg lebih menggiurkan tetapi semuanya hanya penipuan belaka. Lalu setelah sya cari2 app yg aman. Bibit adalah pilihan yg tepat. Kenapa? Karena app ini resmi dan terdaftar di ojk. Lalu proses pendapatan nya jga masuk akal. Bagi kalian yg ingin investasi bisa mulai di bibit. Penting : investasi harus banyak belajar dan bersabar. Kalian bisa gunakan kode ' nkribisa ' untuk dpet bonus di awal,5,Positif
Saya cuman ngetes witdraw uang saya 10ribu.sudah 3 hari..nyatanya uang saya tidak masuk rekening sama sekali. Tolong hapus data data saya di bibit saya tidak jadi untuk inves di apk ini. Dan tolong jangan disalahgunakan data data saya.. Terima kasih,1,Negatif
"Jujur aja bagus sih sebenernya,,cuman sayangnya produk yang tersedia tidak memakai bank mandiri untuk kustodian/penampung sehingga setiap transaksi saya harus dipotong biaya admin karena bank yang saya gunakan adalah bank mandiri...yaa meskipun itu bukan dari pihak bibitnya tapi cuman mau memberi kritik dan saran saja :)",5,Positif
Untuk pembelian & penjualan + penarikan dana butuh proses sangat lama butuh ber hari hari . DEPO 200K nyoba bukan nya untung malah buntung habis penarikan nya kena biaya TF padahal sudah memilih bank yang saya eh kanapa jadi berubah Gak kaya yg sebelah,2,Negatif
"Suka banget sama aplikasi bibit, cocok buat pemula kaya aku. Transaksi nya gampang banget, metode pembayaran nya juga banyak dan proses nya cepet. Masukin kode ***dicobainaja*** biar dapet cashback 25k dari bibit.",5,Positif
Aplikasi yang tidak rekomen.. Pencairan dana sangat memakan waktu dan bertele tele.. dgn alasan rek akun tidak aktif.. Pdhal saat top up menggunakan akun bank yg sama.. Top up 100rb hrga yg murah utk bisa tau kualitas dr app ini .. 😄Thx bibit,1,Negatif
"Mudah digunakan, user interface friendly, update berita tentang pembaharuan MI, mudah untuk top up karena banyak pilihan metode pembayaran. Makin banyak fitur-fitur asyik.",5,Positif
"Saya masih bberapa bulan menggunakan bibit. Sejauh ini bibit lumayan bagus, mulai dari pembelian reksadana nya tidak membutuhkan waktu yg terlalu lama, tim bibit juga cepat dlm memberikan feedback saat ada kendala/ permasalahan yg kita tidak faham. Tetap terus pertahankan dan tingkatkan supaya menjadi yg lebih baik lagi.",5,Positif
tolong lah di perbaiki bug limit pembayaran yang blum terselesaikan. ada solusinya gitu misalnya ada pilihan batalkan pesanan. atau jangan masukin limit untuk pesanan yang belum terbayar. ngeselin banget,1,Negatif
Aplikasi yang bagus.. Tampilan mudah dipahami.. Cara menggunakannya juga mudah.. Rekomen banget ya yang belum gabung cuss download.. Pake referal aku wulanbibit22 biar bisa dapat bonus.. 🙏🏿,5,Positif
"Verifikasi lama, di tolak karena foto ktp blur... Tidak seperti yang lain yang memberi solusi mudah, ini di suruh ke dukcapil untuk upgrade e-ktp. (Mohon maaf kalo bisa semudah itu, udah saya lakukan dari dulu.dan untuk data2 lain di e-ktp saya pun masih jelas ko, hanya di bagian FOTO saja yang blur)",2,Negatif
"Mantap sih ini bibit saya sudah pakai bibit ini dari tahun 2019 tapi ga ada kenadala apapun mulaindari penarikah yang kadang lama sih tapi itu ga masalah buat saya, sama pembelian ya kalo bisa sih proses pembeliannya di percepat , 1 hari atau 12 jam. Harapan saya sih sebagai pengguna lama",5,Positif
"Saya rasa lebih baik RAIZ invest dibandingkan bibit, karena setiap penarikan di aplikasi bibit selalu dikenakan biaya, harusnya hasil penjualan dari nasabah diterima dulu oleh rekening pusat bibit dan diteruskan ke rekening nasabah jadi biar tidak terkena biaya admin, mending kalo setiao pembelian cuma 1 reksa dana / obligasi nah kalo lebih",1,Negatif
"Verifikasi lama, setelah itu di bilang nama ktp dgn bak berbeda padahal hanya di ktp ada singkatan dan di bank tidak boleh di singkat. Lalu buat top up ajah lama. Komen juga kurang bagussss, menang karena di iklankan oleh Master sulat ( Dedy ).... Ajah. Klw memang hanya karena itu tidak bisa di verifikasi , ya gpp... Gak rugiko. Toh sistem masih lamaa...",1,Negatif
"Mohon maaf. Saya beri bintang satu. Sebenarnya tidak ada masalah pada bibit. Hanya saja proses pengenalan database sistem pada pengguna baru tidak konek dgn data bank. Data bank yg diminta sudah valid, berikut nama dan fotonya. Namun di bibit tetap dianggap gagal dan tidak valid. Saat menyampaikan komplain di alamat email balasan, ada peringatan ""email tidak terdaftar"". Padahal kalau tidak terdaftar maka email konfirmasi tidak akan sampai ke tempat tujuan. Ah, yasudahlah",1,Negatif
"Kenapa ini setelah saya melakukan registrasi dan melengkapi data-data yang ada, tiba-tiba aplikasi bibit saya tidak bisa di buka, malah bertuliskan ""Koneksi anda tidak stabil"", padahal jaringan udah bagus, udah saya uninstall ulang, bagaimana cara mengatasi nya.",1,Negatif
"Keren. Mudah, enak tampilannya, deposit juga mudah banyak pilihannya. Saya sudah mulai dan dana saya terus berkembang. Jangan lupa untuk pengguna baru gunakan kode refferal ""sjaya2"" Agar kamu dapat saldo bonus.",5,Positif
"Nggak cocok untuk tabunga darurat, simpanan dana, atau tabungan, Pola pikir masih sangat jauh dari kata modern dan simpel, semua entah penarikan atau deposit sangat lambat Ketika aplikasi yang lain berlomba untuk memanjakan nasabahnya dengan proses pelayanan yang cepat Lah bibit?!, memperlambat pelayanan dengan embel embel ""KEAMANAN"", KAN YANG AMAN, PROSES SIMPLE KAN ADA MAS BRO, MAKSUD SAYA PROSES SETOR/ PENARIKAN SAMPE 3 HARI LEBIH ITU, DANANYA DIAPAIN AJA..... KURANG LAMA KAH",1,Negatif
"Sudah hampir 1 tahun gabung Bibit, selalu rutin nabung tiap bulan, akhirnya bisa kebeli barang yang diimpikan.... Terimakasih Bibit... Buat kalian, jangan ragu gabung Bibit. Jangan lupa juga! Buat yang baru mau daftar, masukin kode referral ""pakecashback"" . Lumayan dapet saldo cashback 25K. Ok. Thanks.",5,Positif
"Untuk registrasi, saya rasa tandatangan tak harus identik antara KTP dan aplikasi, soalnya 1. Sangat sulit menyamakan tulisan bolpoin sama jari, 2. Ada data lain yang menentukan akurasi, 3. Menyulitkan sekali, sampai saya nulis ulasan ini registrasi saya belum selesai gara-gara tandatangan konyol ini.😩😩😩",1,Negatif
