userName,score,at,content
Ahriadi Ahmad,1,2022-08-05 2:42:41,"kenapa bibitku tidak bisa di buka , katany aplikasi tidk dapat dibuka dalam mode debug padhal hp saya tidak dalam mode debug . aneh banget sih padahal mau nabung lagi . tolong lah min d jawab."
Tamara Damayanti,1,2022-08-02 17:31:05,"Tolong lah masa baru di upgrade g bisa di buka udh lebih 1 hari, takut doang ada Miss dari datanya, segera di percepat dong perbaikannya jadi khawatir, lalu klik menu bantuan juga malah g muncul apa² jadi bingung"
Reza Kurniawan,3,2022-07-26 2:41:21,"Penyediaan layanan bayar langsung lewat mbanking sudah sangat bagus karena gratis ga perlu top up lewat aplikasi lain, (imho) kekurangan cuma 1 tolong lihat tetangga sebelah yang interfacenya jauh lebih sederhana, lebih mudah dan lebih gampang di mengerti, kok bibit aga ribet ya 🙏👍👍👍 sukses terus🔥🔥 seneng pake bibit karena beli RD ga pake potongan + ga perlu top up lewat aplikasi lain biar gratis bea admin"
eunike puspita,2,2022-07-22 12:07:04,"kirain nabung dapat untung, baru nyemplung harga saham terjun, untung masih main konservatif, proses pencairan lama pula dan dibagi 3x transfer dengan jarak waktu cair lama, belum lagi potongan biaya admin. gimana bisa dipercaya jadi opsi investasi dan dana darurat? auto uninstall sorry, mending nabung di bank biarpun bunga kecil tapi pasti bisa cair sewaktu butuh dan ga kebanyakan biaya admin"
Izha Arb,2,2022-07-21 16:22:12,"Bagus. Tapi sayang update perubahan nilai saham tidak dilakukan saat sabtu dan minggu. Selain itu, aplikasi sering banget freeze saat akan masuk ke aplikasi. Tolong diperbaiki"
Anggie Risana,1,2022-07-19 12:01:53,Awalnya pencairan lancar waktu pertama ... skrg mau pencairan dana tiba² ada perbedaan data pada ktp dan norek ... padahal datanya keduanya sama ... terus apknya setelah di update malah reload terus ... maksudnya gimana ya??? Lumayan kan 300 ribu mau diambil ... padahal waktu itu ambil 200 ribu gk ada masalah tuh ...
abdul azis,1,2022-07-11 20:44:42,"sya udh coba 6 bln,.tp gk ada sesuai harapan,.percuma infes klo berkurang,.klo kalangan bawah & pemula itu,. maunya sedikit menguntungkan gampang penjualan/penarikan. lama"" kyak infestasi bodong gk nie,.??!! Mau tup up jd maleskan,."
Ardan Nizma Asady,2,2022-07-11 5:37:29,"Pengalaman kurang nyaman saat pencairan. Sudah memang waktu pencarian lama, ditambah juga suka gak ada kabar hingga 10 hari berlalu tapi dana belum juga masuk ke rekening saya. Mesti komplain dulu baru direspon, itupun prosesnya masih bertele tele. Kalau gak mau nasabah kecewa tolong segera diperbaiki sistemnya supaya ketika melewati batas 7 hari pencarian yang dijanjikan, sistem memberikan follow up otomatis permohonan maaf karena dana masih belum dapat dicairkan ke rekening nasabah."
Felik Saputra,5,2022-07-10 22:54:22,"Kode referral : boqeutb Aplikasi cukup mudah untuk di pahami bagi pengguna yang masih awam seperti saya,dan banyak promo² menarik jika dibandingkan dengan aplikasi lain,BestBest lah pokoknya"
AyoBelajar AYO,1,2022-07-02 5:59:23,"Tolong diperbaiki sistemnya,masa setelah update saya gg bisa lg masuk ke aplikasi dan sudah saya clear cache juga gg ada hasilnya🙏🙏tolong dana saya aman gg itu??dan selalu alasannya jaringan saya yg bermasalah padahal buka YouTube dan aplikasi lain aman-aman saja,tolong segera perbaiki🙏🙏🙏"
Junaidi Muntoyib,5,2022-07-01 1:16:23,"Pakai kode referal ""lumbungbibit"" dan dapatkan cashback 25k, lumayan kan transaksi pertama dapat suntikan tambahan dana investasi. Pengalaman sebulan pertama pakai bibit cukup puas, mudah dipelajari terutama bagi pemula. Ada Robo advisor juga yang bisa merekomendasikan portfolio investasi mana yang cocok sesuai dengan preferensi masing-masing user."
toto 2020,2,2022-06-29 14:15:02,"Cukup bagus utk investasi bagi yang mempunyai dana lebih & tidak terpakai. Tapi sayang... 1 hal yang sangat sangat saya tidak suka, menurut saya proses pencairan dana / penjualan SANGAT LAMA (saya pernah lebih dari 2 hari). Dengan kemajuan teknologi/semua online dan sudah terkoneksi... harusnya bisa cepat. Jadi kalau butuh dana mendadak... sudah pasti tidak bisa diandalkan. Atas kondisi inilah... saya tarik semua investasi di Bibit. Smoga bisa dilakukan perbaikan."
Hamizan Farabi,4,2022-06-28 14:41:43,Untuk saat ini tidak ada kendala... Cuma sempat kesal karena udah lewat tiga hari penjualan RDPU gak masuk masuk... Dan alhamdulillah setelah hubungi CS Bibit dana nya mendarat dengan selamat ke rekening... Terimakasih dan sukses selalu!!
Bayu Samudra,1,2022-06-22 2:05:26,"Semuanya serba lambat,serba berbelit-belit. Pendaftaran untuk di setujui sangat sulit dan lama, begitupun untuk penjualan reksa dana nyampe butuh waktu 3 hari, potongannya juga besar lagi,pindah aja dah."
Garuda ID,1,2022-06-18 12:34:06,SUMPAH ya MALING duit orang gamau bertangung jawab!! JANGAN DOWNLOAD APP BIBIT ini tukang TIPU!! Aplikasi tidak bisaa dibuka lagi!!! padahal jaringan saya bagus dan sudah diupdate berapa kali tapi kenapa koneksi tidak stabil tolong perbaiki lagii jangan mengambil milik hak orang lain atau saya laporkan kepihak berwajib sya tunggu secepatnya!!!!
Andre Cahya Pramana,4,2022-06-17 23:56:25,"mind knp semenjak update aplikasi gak bisa dibuka, jaringan nya relatif stabil untuk buka app lain bisa, giliran buka bibit malah keluar jaringan tidak stabil gimana nih udah 2 pekan gam bisa pantau.."
noval jeferzon,1,2022-06-17 3:29:10,"Withdraw tdk 100% di cairkan masih ada tinggal beberapa puluh ribu, belum lagi pencairan harus kena pajak bank di tiap tempat yg di cairkan, padahal cuma 1 portofolio. Bukan main, bukan untung ini mah."
CALVINO PUTRA,1,2022-06-14 4:09:20,Pencairan jual beli lama bgt Dan login lambat. Klo ada kebutuhan mendadak gk bisa pakai ni app bibit Sy pakai app PINTU 5 menit penjualan bisa lgsg masuk rek. Tolong Tingkat kan lagi kualitas nya Sbenar nya banyak peminat nya tapi liat coment bnyk yg kecewa.
Ari Saputra,1,2022-06-06 7:22:56,Terhitung 11 Hari untuk pencairan penuh tapi dipotong juga terlepas dari potongan bank lain ( entah potongan apa itu) . Yaampun lama banget. Estimasi perhitungan pencairan juga jauh. Apalagi dibagi jadi 3x pembayaran. Dan gak dijelaskan secara detail potongan pembayarannya. Defisit lah pokoknya
Tukang Reupload,5,2022-06-05 4:39:12,"Aplikasi bagus tapi saran dong saat registrasi diberi pilihan memakai dompet digital, karena nggak semua punya rekening bank dan masih banyak anak muda yang mau berinvestasi dan gak punya rekening bank Overall bagus sih semoga dibaca bibit"
Hajna Agung Milkham,1,2022-05-25 6:38:56,"Dri awal nabung cuma naek di awal2, selang beberapa hari langsung terjun bebas. Saya tau kalo sistemnya emang ngikutin keadaan ekonomi ato apalah itu, cuma bagi saya pribadi berasa insecure kalo udh seminggu dua minggu makin minus aja, g ada admin buat kita tanya2 tren pasar yg sedang/mau kita invest. Note : Bukan buat orang yang mau nabung tapi sering membutuhkan dana darurat dr tabungan. Ini tabungan buat invest, bedakan dengan tabungan yang bisa diambil kapan saja, proses cair lama poll"
Gitar Akustik,1,2022-05-25 3:56:47,Kenapa saya tidak bisa masuk ke akun bibit saya. Loadingnya tidak masuk. Padahal jaringan internet aman dan cepat. Sudah uninstal tapi tetap tidak bisa masuk. Minta klarifikasi dari pihak bibit. Karena ini menyangkut uang pengguna!
Lesmana Erlangga,4,2022-05-24 12:21:24,"Untuk sementara, saya kasih bintang 4 dulu ya. Nanti kalo saya udah paham dan mulai investasi, saya kasih bintang 5. Terima kasih banyak. Aplikasi bibit ini sangat memudahkan registrasi dan verifikasinya, sedangkan aplikasi lain verifikasinya sedikit ribet. Fitur chatnya juga sangat fast respon. Bahasa, kalimat, dan kosa kata yang ada di aplikasi ini juga lebih mudah dipahami dibanding aplikasi investasi lainnya."
Azwar Yani,5,2022-05-13 13:56:35,"Baru mulai investasi Maret 2022 , prosesnya registrasi sangat mudah, pembelian juga mudah banyak pilihan bisa gopay, bank Jago , dan bank lainnya proses switch Reksadana,ubah portofolio mudah juga. Saran untuk proses switch Reksadana bisa dalam 1 hari. Update NAV kan harusnya setelah Jam 15.30 tapi sering sudah ganti hari baru terupdate. Untuk yg mau investasi pelajari dulu aturan mainnya. banyak yg gak baca ujung² komplain yg gak semestinya. Terus di tingkatkan lagi aplikasinya"
Lala Lya,3,2022-05-11 21:18:32,"Kenapa aplikasi Bibit kenapa akhir2 ini susah sekali di buka? Untuk masuk ke aplikasinya lama, sering sekali tidak bisa masuk dan ""halaman gagal di muat, silahkan muat ulang"". Selain itu sering sekali akunnya log out sendiri, jadi tiap masuk harus log in pakai nomor, nggak otomatis kayak dulu. Aku nggak tau kenapa aplikasinya berasa 'berat'. Tapi kalo kayak gini lama2 takut pakainya, takut kalo ga bisa akses akun. Tim bibit tolong di benahi dong supaya aplikasinya lebih baik lagi. Aku takut nih."
Firdaus,4,2022-05-10 12:41:53,"Tolong perbaiki sistem nabung rutin, Lain yang di pilih, lain jga yang di beli... Sudah menyerahkan semua sepenuhnya ke pihak bibit maslah dana, pas di cek yang sebelumnya pembelian hanya 3 produk, setelah beberapa bulan ternyata produknya bertambah terus, akibatnya biaya admin jga bertambah"
Afifah Nur,3,2022-05-06 15:29:01,"Kalo mau ngejual. Masuk ke rekeningnya lama bgt😭dahal kadang dananya kepepet. Ini udah seminggu tapi ga masuk masuk juga kerekening. Heran. Tolong dong, kalo ngejual masuk kerekeningnya jgn lama lamaa"
Komar Hidayat,1,2022-05-06 12:11:38,"Udah naro duit banyak dan udah di simpan di portofolio tapi kok malah gk bisa di jual atau di cairin gitu si, lebih enak make binance sumpah, meskipun kripto dan juga kurang jelas juga masa depannya, tapi bisa langsung di jual lagi kalo di butuhkan, balikin duit gw jing gak bisa di jual ini dana di portofolio nya"
Andrei Kami Hawinu,2,2022-04-26 2:37:23,"Dev Bibit, Saya tidak bisa membuka aplikasi bibit di hp saya, saya sdh instal ulang 2x, tetap tidak mau, padahal kmaren masih bisa dibuka, setelah update malah ngga bisa dibuka, selalu error. Tolong perhatiannya ya. Sementara 2* dulu nanti klo udah bisa lagi baru full"
deni hendrizal,3,2022-04-17 21:48:18,"Kenapa akun bibit saya sering terhungun ke perangkat android yang bukan milik saya? Saya sudah logout perangkat tersebut, tapi pasti ada saja perangkat yang terhubung lagi. Ini membuat saya sebagai pengguna bibit sangat tidak nyaman dengan keamanan dana yang saya investasikan."
Ade Rianto,5,2022-04-15 6:08:36,"Tolong sistem aplikasi nya diperbaiki. Karna jujur saya sangat tidak nyaman dengan aplikasi ini. Isinya sudah bagus,sangat menarik. Tpi kenapa saat mau login buffering terus,mau pindah ke home juga buffering. Semuanya sudah bagus,hanya saja tolong perbaiki sistem nya agar tidak lambat. Terimakasih"
Dava Akhrizal,1,2022-04-14 17:29:43,Ini gimana kok gak bisa di buka??? sedang perbaikan atau gimana??? kok tulisannya koneksi saya tidak stabil... saya pakai wifi dan lancar lancar aja tuh... kalau ada perbaikan info nya yg bener dong perbaikan... lumayan nih uang saya kalau nyangkut kyk gini
Amon Bawamenewi,1,2022-04-13 14:41:59,Buat kalian semua nih yang belom pernah download aplikasinya tapi penasaran. Sini gua kasi tau inti dari aplikasi ini. Aplikasi ini ada untung ada buntung. Tapi ada tapi nya yaitu buntungnya lebih banyak cok. Aku dah pernah pake soalnya. Awal2 aku deposit 100 ribu terus lama2 kadang naik kadang turun sampe mentok ke 87 ribu paling kalo naik cuma 104.000 ribu Jadi mendingan kalian di deposito aja cok. Aman dan profit terus gak da buntungnya lagian tuk deposito sekarang ada sampe 8%pertahun bunga
Hiyato Gira,5,2022-04-09 22:38:45,"Alhamdulillah, saya sangat berterima kasih bibit karenamu bisa berhemat uang.. karena saya seorang mahasiswa yg belum berpenghasilan dan masih bergantung orang tua dengan adanya bibit saya bisa atur keuangan secara stabil.. 🔥 emang resiko penarikan uang lumayan lama tapi okelah.."
Lutfiyah 0428,1,2022-04-06 21:09:34,"Min, ini ko gw masuk nya lama bat loading nya, sekali masuk langsung keluar sendiri, tolong lah-_- hp sm jaringan WiFi gw baik² aja, ini gmn sih? Kenapa bisa begini coba? Nyebelin bat ih, gw uninstall aja lah"
Alika Fatih,1,2022-04-04 9:58:20,"Aplikasi ngk berguna, yg di untungkan hanya pemilik aplikasinya aja, uang yg yg saya tarik aja smpe saat ini blom masuk transferanya padahal uda dua minggu, saya ingetkan kalian yg mau mencoba aplikasi ini sebaiknya jangan dicoba, karna pasti kalian menyesal"
Ary Kusumawati,5,2022-03-20 5:21:30,"aplikasi ini menarik bangett, apalagi nominal minimal tabungannya dimulai dari 10.000 yang ramah buat pelajar. Ditambah ada fitur robo yang sangat membantu untuk saya yang ingin belajar mengenai investasi. Dengan aplikasi ini, tentunya saya bisa menabung sedikit demi sedikit yg pastinya akan memperoleh profit jika diimbangi dengan pemilihan reksadana yg tepat👍"
Ikra Adriyanto,3,2022-03-19 16:21:10,Sering diperbaiki karena kadang setiap mau login ke aplikasi kadang lama. Tolong diperbaiki dan diringankan agar ketika login tidak terlalu lama gambar nya muncul atau gagal.
dewi rosaria,1,2022-03-16 20:36:05,"Mengikuti bibit itu seperti jebakan batman. Sebenarnya ga untung mlah buntung, tapi bikin penasaran. Lebih baik uang kita tabung di deposito saja, tiap bulan pasti ada bagi hasil meskipun sedikit. Saya sudah mengalami berulang kali dana minus. Taruh 1 juta eh malah kepotong . Gak cocok kayanya saya ikutan kaya gini. Tp krn penasaran, saya masih bertahan pd obligasi yg drawdownnya 0 % hahaha, entahlah , buntung tapi penasaran terus"
Eva Karlina,1,2022-03-11 0:17:44,"Aplikasinya aneh banget masaa mau ambil uang sendiri harus nunggu lama banget. Katanya 3 hari kerja tapi ini udah mau seminggu uang saya tetap belom masuk ke rekening, padahal status nya sudah terjual. Gimana si maksudnya kok di persulit gitu??"
sayyid abdurrahman,1,2022-03-09 6:46:24,"Kenapa saya mau login ngga bisa ? masukan pin salah,. Di minta masukan no KTP yang di daftarkan juga salah,. Padahal pin selalu saya sakan dengan akun lain dan no KTP juga saya cuman punya 1 yang saya daftarkan tapi salah,. Untung guman pernah top up sekali doank dulu . Kebayang duit hangus kalau saya top up banyak."
Fridha Amalia,5,2022-03-07 3:53:11,"Bagus untuk pemula, bisa baca2 dulu di aplikasinya. Ada robo buat membantu merencanakan investasi. Bisa autodebit pakai gopay juga, jadi lebih mudah. Buat yang baru mulai, masukin kode referal ""bonusdarifridha"" buat dapet cashback 25k, lumayan bgt 😃"
Dani Husni,2,2022-03-06 15:27:48,"Setelah update aplikasi kok masuk pake finger print ga bisa, dan sering logout sendiri. Udah enak dulu apps nya. Please bibit fix it."
dalyati Purwanti,1,2022-03-06 13:07:07,app terlalu lama hasil nya 1. penjualan aset lama 2. masuk ke rekening lama 3.mendapatkan propit saldo besar hasil ya kecil. 4.terlalu banyak libur mebuang2 waktu. masa malah deposito di bank bunga sebulan sudah ada hasil ya masuk ke rekening. ini apa investasi lama. kecil Parah bibit
Subhanal Hadi,5,2022-03-03 7:21:15,Aplikasi yang bagus dan iklan yg meyakinkan ( bang dedy combuzer ). Tapi pas tahap verifikasinya saya berubah pikiran dan saya memutusan menghapus aplikasinya dan nabung di celengan aja 🙏😅
Monamoni Cikonowi,1,2022-03-02 5:06:21,"pelayanan dari cs buruk, udh dibilang rekening ga sesuai, masih ada dibilang maaf ga bisa dibatalin soalnya alasannya bkn rekening udh ga aktif, terus kalo rekening ga sesuai mana bisa duitnya masuk??? ga mikir"
Gozali Hun,1,2022-03-01 0:54:22,Kasih tau ke android developernya. Tolong bottomsheet itu kalo pencet tombol BACK behaviornya harusnya nutup bottomsheetnya. Bukan malah keluar dari apps. UX yg begini ini gaenak. Diatur dong di onBackPressed nya. Cek bottomsheet lagi kebuka apa ga. Kalo kebuka ya set dismiss bottomsheetnya. Problem bgt kl lg pilih reksadana di menu topup & btmsht nya mode full terus mau balik ke home jadi susah jari kudu pencet tombol diatas. Perbaikin dulu ya. Kabarin kl udah beres.
Tegar Liendas Fajar,5,2022-02-20 14:54:25,"Meskipun sedikit jumlahnya kurang dari 200k, saya merasa kecewa padahal itu sudah penjualan dari tahun kemarin tetap saja belum ke kirim ke rekening. Terus udah 3 hari menghubungi call center terkait juga ga direspon"". Pas ditanya langsung lewat media sosialnya malah bikin puyeng suruh sana sini. Terimakasih ya membantu sekali aplikasi ini. Sukses selalu"
Abu Khadijah,1,2022-02-19 23:26:30,"Aplikasi tidak bisa di gunakan atau di buka. Mohon bantuannya kepada pihak bibit. Padahal saya sudah apdate data dan sudah terverifikasih lalu mempunyai akun juga. Sungguh mengecewakan sekali. NO GOOD!! Hanya ingin data KTP mungkin ini aplikasi. Buat yg mau Download hati2, ini aplikasi berbahaya menurut saya."
HDN Talks,3,2022-02-09 14:35:26,"Saya suka ap bibit, cuma sayang responnya tidak efektif. Seharusnya hanya 1 orang saja yang merespon dan langsung menyelesaikan tsb dengan user. Jika user tidak merespon selama beberapa saat, lgsg akhiri saja sesi tanya jawab tersebut. Bukannya malah semua admin ikut menjawab, itu malah membingungkan, terlebih waktunya yang diberikan juga tidak diatur (terlalu fleksibel) jadi juga terlalu lama menunggu respon dari admin."
Chm Chm,5,2022-02-07 5:27:43,"Saya suka dengan aplikasi reksadana ini.. Saya sudah menggunakan dalam 1 tahun, dalam 1 tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran, namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikan(dalam pengembalian memang butuh waktu juga)."
