userName,score,at,content
Dodo Sabdatrisna,1,2021-09-09 05:22:27,"respon nya terlalu lama, akun saya blm di verifikasi sdh hampir setengah bulan hanya krn foto e-ktp saya tdk bisa terbaca, ingin mengirim foto kembali tp tdk bisa terkunci aplikasi nya, sdh di e mail CS nya cuman di balas saja tdk di follow up."
Firyal Mhaq,4,2021-09-08 15:38:48,Bagus sih.. cuma pembelian unit makan waktu lama berhari2.. dan biaya kalo via OVO dalam apps tertulis gratis.. tapi realitanya tetep kena admin.. ya meski kecil 1rb.. cuma aku sbg investor pemula yang belinya juga dikit2 kayak jadi nombok gitu.. beli 100/250rb admin 1rb.. sebulan belum tentu kan dpt bagi hasil segitu.. jd yaa gmna ya.. biaya admin lebih besar dari bagi hasilnya dong :') Semoga kedepan Bareksa bner2 tanpa biaya admin.. dan wkt switching/tarik dana ngga kena biaya banyak2 lah..
Rahmat Hidayat,4,2021-09-08 15:34:10,"Bareksa cukup bagus untuk berinvestasi, terutama terdaftar di ojk dan petunjuk untuk invest mudah dipahami, kemudian kecepatan notifikasi 'good job' bisa kita lihat akumulasi invest di KSEI."
botak chanel,3,2021-09-07 16:12:51,"Ini kenapa mulai susah lagi ya masuk aplikasi.. sudah 1 minggu susah masuk aplikasi masa harus uninstal dl baru instal masuk lagi.. mohon diperbaiki,padahal sebelumnya masuk aplikasi gampang"
Clara Shinta,2,2021-09-06 11:03:44,Bagaimana cara transaksi melalui flip..katanya bareksa sudah bisa transaksi melalui flip..
Ika Yanti,4,2021-09-05 08:14:47,"Utk bareksa cukup bagus aplikasi nya, produk reksadana beragam, fitur nya oke dan mudah di pahami utk investor pemula. Cuma saran saya utk metode pembelian lebih bagus lgi dong kak, jangan ada fee/biaya tambahan, kan kita tujuannya nabung reksadana sedikit2, klo tiap beli ada biaya admin nya kan sayang kak. Mohon maaf sblmnya."
Arnoldus Donny,1,2021-09-04 11:34:13,"Bad experience at all, awal yg buruk dalam hidup saya untuk bisa memulai investasi reksadana dan mungkin bisa jadi ""bad chossen"" menggunakan app ini utk investasi, 1) Mempersulit investor dibagian pembelian menggunakan via ""transfer"" Di banding app sebelah 2) "" Refund"" dana memakan waktu berhari-hari, ""harus kah?"" 3) pembelian terlalu lama ""unit dalam proses"" Lebih 2 hari. Not recommended bro"
Iskandar Zulkarnain,4,2021-09-03 19:40:26,"Aplikasi bagus untuk investasi pemula. Tampilannya mudah difahami. Selama saya gunakan gak ada kendala. Hanya saja program promo yang ditawarkan kurang menarik. Tidak seperti aplikasi pesaingnya, B1b17 yang promo cashback langsung dapet. Tanpa harus diundi."
Evita Damayanti,5,2021-09-01 11:01:48,"Aplikasi sangat bagus, produk reksadananya juga lengkap. Sekedar usul, untuk langkah reset pin mohon ditingkatkan keamanannya, misal dengan meminta user memasukkan nomor NIK sebagai syarat reset PIN. Langkah reset PIN yg terlalu mudah dapat memungkinkan aplikasi disalahgunakan orang lain. Hal ini juga mengantisipasi ketika terjadi HP hilang"
Ruben Miha Raja,5,2021-08-23 11:31:53,Sangat suka Bareksa dibanding dengan aplikasi lain yang sama menawarkan produk reksadana. Tampilan yang bukan saja sangat mudah tapi juga menarik.
Buha Hutabalian,5,2021-08-23 05:13:09,"Aplikasinya bagus, cukup mudah digunakan, mulai dari pembuatan akun, pembelian produk dan pembayaran tidak ada kesulitan yg berarti. Semua petunjuk telah disediakan. Yang penting diikuti dgn baik."
Noeg Nugraha,1,2021-08-23 02:00:32,"Min, saya sudah unduh aplikasi dan isi form, lalu ada kesalahan typo pengetikan pada nomor rekening dan sudah saya email ke cs dari hari Kamis sampai sekarang tidak ada tindaklanjutnya. Bagaimana saya mau beli² untuk investasi kalau keluhan by email aja lama jawabnya, hal yang berbanding terbalik dengan promosi Bareksa di medsos yang heboh seperti Tim Hore saling sahut²an puja puji. Makasih, kalau jawaban Mimin masih pakai BOT dan normatif maka auto delete, pindah ke sebelah"
Reffan Dollan,5,2021-08-20 17:02:36,"Daripada dana tergerus inflasi sementara mau buka deposito di bank tapi blm bisa memenuhi minimal transaksi untuk mendapat bunga yang bisa menutupi inflasi mending dana simpan di sini saja, minimal transaksi kecil, return ok ditambah lagi sudah diawasi OJK. Mantap dah."
Taryono padma,3,2021-08-20 08:06:27,"Masa saya masukin tahun sudah benar.katanya tidak terdaftar di dukcapil.saya cek kembali lalu saya edit lagi di benerin masih kayak gitu katanya ga terdaftar.laaah pusing. Enakan di ajaib,bibit isi data2 mudah.tolong bisa di bantu cek tidak ya?"
Zahida Idiawati,5,2021-08-20 05:04:53,App bareksa sangat user friendly dan informatif..tingkatkan trs..sukses sll tim bareksa
Andre,5,2021-08-18 13:14:51,"Sangat membantu untuk menabung ♥️ aplikasi simple, tampilan oke, pendaftaran cepet, mudah, Good job team bareksa 👏 semoga aplikasi di update lebih bagus lagi, terutama soal pembayaran lebih di perbanya e-wallet nya, terutama e-wallet DANA di tunggu update an nya 👏"
tri yanto,5,2021-08-17 04:32:00,"Sebenarnya saya suka tampilan bareksa sekarang, tapi karena top up via VA bayar, jadi mikir juga. Berharap transfer virtual accout free, kaya sebelah."
Agil Anjasmara,4,2021-08-16 10:30:59,"Mantap nih, jadi bisa inves tanpa ribet. Tapi tambahin gopay untuk pembelianya, biar pengguna gopay juga bisa melakukan transaksi jual beli"
Kak Yadi,4,2021-08-15 09:49:15,"Update NAB nya lama banget, aplikasi sebelah jam 8 malam udh update. Di bareksa bisa besok pagi nya baru update NAB yg kemarin. Tolong di perbaiki sistem nya."
Hendra Gunawan,5,2021-08-13 01:22:40,Dari pertama kali instal dan mempergunakan aplikasi bareksa tidak ada gangguan/masalah yg berarti dan selalu ada pengembangan yang semakin bagus.
Arif Rahmadi Wibowo,5,2021-08-12 03:46:24,"Sejauh ini aplikasi Bareksa cukup bagus, support untuk Android Lollipop juga. Dari sekian banyak aplikasi-aplikasi reksa dana di playstore, cuma Bareksa yang nyediain fitur lengkap + support Android 5.1 (Lollipop), UI/UX-nya juga nyaman di mata. Pertahankan terus kenyamanan pelanggan. Namun ada sedikit kekurangan, yaitu saat pendaftaran di bagian verifikasi KTP kamera HP tidak bergerak (stuck, tested on Android 5.1) sehingga menyulitkan pendaftar untuk membuat akun baru."
Junaidi Adnan,5,2021-08-10 14:07:59,Semua OK tidak ada kendala. Hanya saja tampilan dan fitur menabungnya gak seketje aplikasi sebelah. Semoga kedepan nya tampilan nya diperbarui lagi.
umi fitriyani,2,2021-08-06 17:04:54,Saat pilih produk kenapa selalu redirect ke Home yah ? Apa lagi ad problem bareksa versi ini ?
ano taryono,5,2021-08-06 08:48:05,"Untuk analisisnya sudah cukup memudahkan, perlu tambahan pilihan dalam menu filter produk"
Cucu Srimulyati,3,2021-08-06 07:14:49,"Pembelian produk harus menunggu 2 hari kerja, dan harga yang dibeli menjadi tidak pasti. Niatnya pengen beli pas harga lagi turun, dapetnya pas harga udah naik. Coba ditingkatkan lagi transaksinya agar lebih cepat."
SSC INDONESIA,1,2021-08-05 08:56:07,"Saran saya, kalau mau investasi di Pluang. penarikan dan deposit cepat. pemakaian juga mudah. di bareksa penarikan perlu waktu beberapa hari. bahkan hampir semingguan baru cair. pembelian saham juga lama."
firmansyah aji nugroho,5,2021-08-05 03:10:13,"Pengalaman Investasi reksadana yg menyenangkan, dengan fitur yg mudah digunakan dan dengan produk yg sudah komplit."
Adi T. Anugrah,5,2021-08-03 06:04:57,"Masih perlu ditingkatkan untuk app versi android. semoga kedepan aplikasinya dapat mengakomodir kebutuhan pengguna, kemudahan penggunaanya, efektifitas menu pilihannya, dan kemudahan menelaah Informasi produk yang sudah kita beli. lebih User Friendly pokoknya"
Achmad Akbar,5,2021-08-02 11:29:02,Untung cepat tanggap dan langsung di perbaikin eror system nya..jd saya ubah lg menjadi bintang 5..tingkatkan lg pelayanan nya..terimakasih..
Fredy Arya Diputra,5,2021-08-02 10:32:28,"Alhamdulillah,, sekarang aplikasinya sudah bisa dibuka dengan lancar lagi,, ternyata ulasan saya langsung di tindak lanjuti,, Tingkatkan terus kwalitas aplikasinya Bareksa,, supaya para millenial senang berinvestasi di Bareksa dan tidak jenuh dengan aplikasinya,,"
Winwin Retno,3,2021-08-02 10:22:05,Verifikasi rekening ribet. Pdhl sudah dikirimkan screenshot informasi pembukaan rekening melalui digital Saving. Y namanya digital Saving tidak ada bukti fisiknya. Zaman sekarang rekening sudah tidak pakai buku tabungan secara fisik. Nyari informasi di Mobile Banking cm ada no rekening dan informasi saldo. Info lengkap tidak ada
lyrics songs,5,2021-08-02 10:16:23,Akun sy sudah ada tp kenapa setiap sy masuk sy pakai pin securty selalu salah.. dan gk bisa masuk padahal password saya sudah betul.. Kadang ini terjadi kadang ini tidak.. mohon untuk diperbaiki lagi sistem pin security nya.
Daniel Tanamal,5,2021-08-02 03:13:02,"Platform aplikasi mantap,semuanya diterangkan dgn jls dan mudah dipahami bahkan utk investor pemula sekalipun.ada kamus istilah2 dlm reksadana jg.Mantap!!"
Dapit Sulaeman,3,2021-08-02 01:08:51,"Ini knpa ya kok aplikasi tidak bisa di buka, kesalahan server terus saat memasukan pin padahal pin bener."
bayu ubaidillah,5,2021-08-01 13:39:58,Aplikasi nya bagus..mudah dimengerti buat pemula seperti saya dan bisa dipercaya krn mengantongi izin ojk... Thank you
MrFuadzz,3,2021-08-01 09:52:37,"Memang bagus, cuman pas saya mau masuk ke Bareksa lagi, selalu ada kata² ""terjadi kesalahan dalam server"", maksudnya apa? Padahal internet saya bagus"
Bayu Dwipayana,4,2021-08-01 08:13:17,Kenapa sering banget masalah server? Tolong lah diperbaiki demi kenyamanan dan kepercayaan user sama bareksa.
Afen Lai,1,2021-07-30 06:16:42,"Saya tidak menang undian Payday saya kecewa, karena itu saya uninstall ini aplikasi. Lebih baik kasih bonus secara langsung daripada di undi segala."
Ghafarel Adira Kautsar,5,2021-07-30 05:59:28,"Wahh aplikasi ini benar2 membantu kita dalam berinvestasi. Pelayanan nya sangat bagus, sistemnya benar benar mudah dan aman:)"
Dary Anto,5,2021-07-30 00:54:01,Min buat tampilan portofolianya yang menarik ya. Model list gitu terlalu monoton
Rohimat Sulaiman,1,2021-07-29 23:31:38,"Saran aja mending cari yang lain, disini serba lelet. Tidak ada live chat untuk mempermudah, diemail cuma bales yang itu2 aja tanpa dikasih penjelasan caranya. Cukup nyesel milih yang ini"
Irwin Juniardi,5,2021-07-28 13:27:09,"Suka banged sma bareksa no tipu2 krn sudah lama dn berpengalaman, Terus berinovasi, Sukses dan Maju terus!!! Kritik: Pembayaran saat pembelian reksadana masih saja lambat masuknya di portofolio!"
Ima Pratiwi,1,2021-07-27 02:55:37,"Saya berkali-kali mau bikin akun bareksa tidak bisa, karena saat akan foto KTP kamera tidak bisa digunakan di pencet apapun ngabisa, padahal gambar ktp saya sudah pas dan jelas, jadi bagaimana cara membuat akun bareksa ini sebenarnya?"
Indah Asmara,5,2021-07-26 07:44:42,"Aplikasi mudah dipahami, piliham RDN nya banyak, pembelian jg mudah jika pakai BCA, sayang blm ada bank lain, bs ovo atau linkaja juga."
yuli dorty,3,2021-07-26 01:11:30,"Sudah daftar, giliran login kaga bisa. Bilangnya email salah, padahal email sudah benar. Aneh bgt sumpah"
Dwi Mjr,3,2021-07-25 03:59:58,"Selamat siang Bareksa.. saya juga pakai aplikasinya pemakaian kurang lebih dua bulan lancar tapi selebihnya dari itu tiba tiba aplikasi nggk bisa diakses, mungkin perlu pembaruan setelah pembaruan pun kok tetap nggk bisa di akses ya..tolong di tangani."
Ferrel Moniharapon,1,2021-07-24 22:18:49,Kok aplikasi bareksa tidak bisa di buka sih padahal udh uninstal dan terus instal lagi tpi tidak bisa di buka terus.. Gimana nih solusinya..
Franky Parkumpulan,5,2021-07-24 07:15:54,Saya sudah menabung selama 2 bulan ini transaksi aman dan nyaman. Semoga berjalan dengan baik dan lancar. Terimakasih Bareksa.
Andika Syahputra,1,2021-07-21 04:31:25,"CS email lambat menjawab pertanyaan, ga ada live chat di aplikasi nya, pemain baru pasti bingung. Pembelian produk juga lama.. Susah masuk grup telegramnya, butuh waktu lama..Di grup telegram ada orang yg kurang sopan dan kurang pantas becanda nya, lebih baik di kick saja yang tidak sopan, mengganggu ketenangan. Semoga bisa diperbaiki kedepannya, yg terpenting ada live chat di app nya biar bisa nanya langsung kaya toko sebelah"
Afra Della Korneta,5,2021-07-15 06:23:12,"Saya sudah lama bermain di bareksa, saya mengenal bareksa dari saya SMA. untuk soal performa dan keamanan mantap.. terlebih cs yg ramah dan sekarang bareksa jadi lebih menarik 👍 terimakasih bareksa, tingkatkan terus kinerja baiknya 👍👍"
Fahrul Aditya,4,2021-07-15 06:06:04,"Untuk top up saham, pasar uang, pendapatan tetap, dalam prosesnya sangat lama, perlu di perbarui lagi, di sebelah hanya 1*24 jam , seharusnya di sini juga bisa,dan untuk imbal hasil bisa di perbarui lagi jam nya,untuk kedepannya semoga lebih baik lagi. Dan"
Alessandro Wahyono,3,2021-07-13 14:02:56,Masih kurang bagus dari aplikasi sebelah. Terkadang ada gangguan. Dana fortopolio kadang2 berubah tidak sesuai.
Gisella Ulrich,3,2021-07-12 11:56:31,"Tolong update NAB nya diperbaiki min, suka telat banget. Overall gaada masalah si itu aja. Makasih"
Dede Suryana Tv,5,2021-07-10 00:50:01,"Saya sangat menyukai aplikasi ini, karena dengan adanya BAREKSA saya lebih mudah untuk berinvestasi tanpa ribet. Sedikit pertanyaan dari saya, kenapa setelah pembayaran selesai status investasi saya tidak langsung masuk akan tetapi masih dalam proses? Apa mungkin di aplikasi lain atau semua produk investasi dimanapun perlakuannya sepeeti ini? Karna ini pengalaman pertama saya untuk berinvestasi di SAHAM melalui BAREKSA, saya biasa melakukan investasi di PASAR UANG BINOMO."
Andre Eldiandika,5,2021-07-09 21:40:31,"Aplikasi yang bagus dan cukup lengkap dlm menyediakan berbagai macam jenis investasi. Saran ny agar transaksi beli dan jual RD agar lebih dipercepat waktu proses nya, kalo memamng bisa dlm 2-3 hari g harus nunggu 7 hari kan"
LUTFIN NAIM,3,2021-07-09 11:20:29,"Masih bagusan aplikasi reksadana sebelah, yg notabene masih baru... Sebelah lebih user friendly dan lbih mudah dimengerti.."
Muhammad Eza Kristiawan,4,2021-07-09 08:58:41,"Saya baru belajar investasi di reksadana, saya download BIBIT dan BAREKSA, akhirnya saya putuskan berinvestasi di BAREKSA, karena pemain lama. Tapi mohon utk menu pembayaran utk virtual account jangan kena charge biaya lah. Masak BAREKSA kalah sama BIBIT yg pemain baru. Di BAREKSA kena charge 3100, sementara di bibit free. Kan lumayan dananya bisa buat tambahan top up reksadana lagi. Mohon di tingkatkan ya BAREKSA. Thanks"
Ashryl Septian,5,2021-07-08 01:53:20,"Aplikasi reksadana yang sangat bagus dan rekomen, tambahkan fitur live chat agar menjadi lebih mudah bagi para investor untuk menggunakan aplikasi ini, dan tambahkan kode referal untuk pendaftar investor baru agar semakin semangat dalam berinvestasi reksadana"
Budi Sutomo,4,2021-07-07 05:32:58,User friendly tpi untuk proses dari pembelian/penjualan sampai portofolio jadi cukup lama sampai bisa mencapai 4 hari kerja yang tentunya dalam kurun waktu tersebut harga bisa berubah drastis. Akan memberi 5* kalau prosesnya bisa diperbaiki dan dipercepat
Natal Markus,5,2021-07-06 03:17:08,Sangat Mudah Untuk para pemula dalam bermain reksadana.. tingkatkan dan jangan mudah puas untuk developer sukses.
septa praws (sepraws),1,2021-07-05 03:24:06,"Mau liat perkembangan investasi malah error, ga ada respon sama sekali. Dihapus, lalu reinstall, malah makin error. Gimana ini?!"
Yusril Izha Mahendra,1,2021-07-04 09:03:09,"Mohon untuk perubahan data, khususnya nomor telpon cukup ribet. Sampai saat ini nomor yang ada di platform/aplikasi tidak berganti sehingga saat mau menjual Reksadana nya selalu tidak bisa."
Rahmatul Amna,1,2021-07-02 03:55:10,"Sudah transfer ke rekening tujuan namun dinyatakan rekening salah padahal sama, sudah adukan melalui email diminta utk membeli ulang dan memasukkan transferan sebelumnya tapi tetap di tolak, saya complain lagi tapi saran tetap sama padahal sudah saya lampirkan kalau saya masih ditolak tapi solusinya tetap sama. Saya sangat kecewa dengan aplikasi ini."
suryansyah Asep,5,2021-06-30 06:10:03,"Mantap aplikasi bareksa,gampang ngegunainya,jgn ragu lagi teman teman,uang kita aman di bareksa,krn kita otomatis sdh terkonek ke ksei."
Ghealine Zora Anatasha,1,2021-06-29 09:22:56,"Ini gimana nih, tdi aku di suruh update, sudah di update aku di suruh log-in lagi, pas udh login awalny pin aku salah, pin yg biasa aku pakai, Trus aku ketik sembarangan dan bisa, pas masuk saldo ku ilang tmbah lgi di suruh verivikasi rekening 😭😭😭😭, developer tolong dong astaga🤧🤧 (ye walaupun saldony tidak seberapa, tpi 100k itu tetep aja duit, bgi aku yg masih pelajar😡)"
Eccy shop,5,2021-06-29 04:35:51,"kenapa app saya kok gak bisa di update ya ? jadi sy gak bisa buka app nya .. klo di update di playstore muter trus , sudah pake wifi maupun data sama aja, bahkan bisa muter trus berhari"" klo di biarkan ."
Tri Puspiyani,5,2021-06-28 08:09:39,"Aplikasinya sangat mudah digunakan untuk pemula, pilihan reksadana banyak, pembayaran juga banyak pilihan, gratis fee jual beli, hanya ada biaya admin u beda bank, tapi penjualan lama sekali masuk rekening. mohon ditingkatkan kecepatan jual beli. terima kasih"
Diah Anggra,4,2021-06-28 01:38:13,"Sebenernya informasinya lengkap banget udahan , cuma proses transaksinya aja yg masih lama belum bisa 1*24 jam. Mulai dari buy and sell belum bisa dilakukan di hari yg sama."
SULIST,5,2021-06-27 03:30:13,"Sangat rekomendasi untuk invest jangka lama, aman dan nyaman karna resmi danterpercaya sejak lama, hanya saja transaksi jual dan beli prosesnya terlalu lama karna makan waktu seminggu dan itu sangat gk nyaman karna keti perlu dana darurat tidak bisa mendapatkan dana hasil jual secara langsung"
Sri wahyuni Siregar,3,2021-06-25 18:19:33,"Belum sampe setahun, udah berapa kali update. Terakhir kalo gak di uodate appnya gak bisa di buka"
ant u,2,2021-06-25 09:43:09,"Tidak bisa update dan jika tidak diupdate tidak bisa masuk aplikasi, jadi begini cara bareksa menarik investor"
