content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"buat yang mau belajar invest reksadana apapun saya sarankan untuk tidak pakai apk ini,,,pokoknya gak recomend deh,,akupun sedikit menyesal dan kecewa dengan apk ini ternyata masih bagus pakai apk bibit daripada bareksa",1,Negatif,buat yang mau belajar invest reksadana apapun saya sarankan untuk tidak pakai apk inipokoknya gak recomend dehakupun sedikit menyesal dan kecewa dengan apk ini ternyata masih bagus pakai apk bibit daripada bareksa,belajar invest reksadana apapun sarankan pakai apk inipokoknya gak recomend dehakupun menyesal kecewa apk bagus pakai apk bibit bareksa,"['belajar', 'invest', 'reksadana', 'apapun', 'sarankan', 'pakai', 'apk', 'inipokoknya', 'gak', 'recomend', 'dehakupun', 'menyesal', 'kecewa', 'apk', 'bagus', 'pakai', 'apk', 'bibit', 'bareksa']",ajar invest reksadana apa saran pakai apk inipokoknya gak recomend dehakupun sesal kecewa apk bagus pakai apk bibit bareksa
"Kenapa harus lama banget sih penjualannya, tolong lah kerjasamanya, diaplikasi bilang tanggal 4 mei uang cair, tapi sampai sekarang tidak ada perkembangan. Iya saya tau dana cair maksimal 7 hari kerja bursa, tapi kan itu maksimal kenapa gak mencoba untuk 2-3 hari cair, harus banget mepet deadline baru cair?",1,Negatif,kenapa harus lama banget sih penjualannya tolong lah kerjasamanya diaplikasi bilang tanggal  mei uang cair tapi sampai sekarang tidak ada perkembangan iya saya tau dana cair maksimal  hari kerja bursa tapi kan itu maksimal kenapa gak mencoba untuk  hari cair harus banget mepet deadline baru cair,banget sih penjualannya tolong kerjasamanya diaplikasi bilang tanggal mei uang cair perkembangan iya tau dana cair maksimal kerja bursa maksimal gak mencoba cair banget mepet deadline cair,"['banget', 'sih', 'penjualannya', 'tolong', 'kerjasamanya', 'diaplikasi', 'bilang', 'tanggal', 'mei', 'uang', 'cair', 'perkembangan', 'iya', 'tau', 'dana', 'cair', 'maksimal', 'kerja', 'bursa', 'maksimal', 'gak', 'mencoba', 'cair', 'banget', 'mepet', 'deadline', 'cair']",banget sih jual tolong kerjasamanya aplikasi bilang tanggal mei uang cair kembang iya tau dana cair maksimal kerja bursa maksimal gak coba cair banget mepet deadline cair
"Saya punya 2 platform aplikasi reksadana selain Bareksa. Instrumen reksadananya sama, produk reksadananya sama, dan penjual aset reksadananya sama, nilai investasinya sama. Yang berbeda adalah, NILAI KEUNTUNGAN YANG DIDAPATKAN. DI BAREKSA SANGAT KECIL PEROLEHAN YANG DIDAPATKAN DARI PADA PLATFORM SEBELAH YG SAYA GUNAKAN. Semoga tim Bareksa bisa menjawab ini.",2,Negatif,saya punya  platform aplikasi reksadana selain bareksa instrumen reksadananya sama produk reksadananya sama dan penjual aset reksadananya sama nilai investasinya sama yang berbeda adalah nilai keuntungan yang didapatkan di bareksa sangat kecil perolehan yang didapatkan dari pada platform sebelah yg saya gunakan semoga tim bareksa bisa menjawab ini,platform aplikasi reksadana bareksa instrumen reksadananya produk reksadananya penjual aset reksadananya nilai investasinya berbeda nilai keuntungan didapatkan bareksa perolehan didapatkan platform sebelah yg semoga tim bareksa,"['platform', 'aplikasi', 'reksadana', 'bareksa', 'instrumen', 'reksadananya', 'produk', 'reksadananya', 'penjual', 'aset', 'reksadananya', 'nilai', 'investasinya', 'berbeda', 'nilai', 'keuntungan', 'didapatkan', 'bareksa', 'perolehan', 'didapatkan', 'platform', 'sebelah', 'yg', 'semoga', 'tim', 'bareksa']",platform aplikasi reksadana bareksa instrumen reksadananya produk reksadananya jual aset reksadananya nilai investasi beda nilai untung dapat bareksa oleh dapat platform belah yg moga tim bareksa
"bonus nya penipuan, dapat bonus reksadana 25k sejak bulan januari sampai saat ini belum masuk, ngehubungi cs juga ga ngaruh apa apa malah habis pulsa",1,Negatif,bonus nya penipuan dapat bonus reksadana k sejak bulan januari sampai saat ini belum masuk ngehubungi cs juga ga ngaruh apa apa malah habis pulsa,bonus nya penipuan bonus reksadana k januari masuk ngehubungi cs ga ngaruh habis pulsa,"['bonus', 'nya', 'penipuan', 'bonus', 'reksadana', 'k', 'januari', 'masuk', 'ngehubungi', 'cs', 'ga', 'ngaruh', 'habis', 'pulsa']",bonus nya tipu bonus reksadana k januari masuk ngehubungi cs ga ngaruh habis pulsa
"Kalo bisa kedepanya bareksa bisa hapus rekening bank, dan tampilan dibuat lebih simple. Sukses terus bareksa",5,Positif,kalo bisa kedepanya bareksa bisa hapus rekening bank dan tampilan dibuat lebih simple sukses terus bareksa,kalo kedepanya bareksa hapus rekening bank tampilan simple sukses bareksa,"['kalo', 'kedepanya', 'bareksa', 'hapus', 'rekening', 'bank', 'tampilan', 'simple', 'sukses', 'bareksa']",kalo depa bareksa hapus rekening bank tampil simple sukses bareksa
Sangat buruk pelayanan. Sebaiknya tidak instal serta investasi di sini .sangat tidak sesuai iklannya bareksa pembelian proses 1-2 hari fakta nya jauh sekali udah 3 hari status msh proses duit udah transfer,2,Negatif,sangat buruk pelayanan sebaiknya tidak instal serta investasi di sini sangat tidak sesuai iklannya bareksa pembelian proses  hari fakta nya jauh sekali udah  hari status msh proses duit udah transfer,buruk pelayanan instal investasi sesuai iklannya bareksa pembelian proses fakta nya udah status msh proses duit udah transfer,"['buruk', 'pelayanan', 'instal', 'investasi', 'sesuai', 'iklannya', 'bareksa', 'pembelian', 'proses', 'fakta', 'nya', 'udah', 'status', 'msh', 'proses', 'duit', 'udah', 'transfer']",buruk layan instal investasi sesuai iklan bareksa beli proses fakta nya udah status msh proses duit udah transfer
"Aplikasi reksa dana paling kece niii, simpel dan tampilannya enak banget dilihat. Proses jual dan beli sesuai regulasi, top lah!!",5,Positif,aplikasi reksa dana paling kece niii simpel dan tampilannya enak banget dilihat proses jual dan beli sesuai regulasi top lah,aplikasi reksa dana kece niii simpel tampilannya enak banget proses jual beli sesuai regulasi top,"['aplikasi', 'reksa', 'dana', 'kece', 'niii', 'simpel', 'tampilannya', 'enak', 'banget', 'proses', 'jual', 'beli', 'sesuai', 'regulasi', 'top']",aplikasi reksa dana kece niii simpel tampil enak banget proses jual beli sesuai regulasi top
"Akun tiba"" Logout sendiri, karna lupa password di reset tapi sangat susah, webnya tidak responsif dan buggy, tidak muncul tampilan ubah kata sandi, atau semacamnya sehingga tidak bisa diganti. Dibandingkan dengan aplikasi sebelah yg lmyn responsif. Malah jd merugikan apalagi kalau sdh invest uang karna pasti susah utk ditarik juga",1,Negatif,akun tiba logout sendiri karna lupa password di reset tapi sangat susah webnya tidak responsif dan buggy tidak muncul tampilan ubah kata sandi atau semacamnya sehingga tidak bisa diganti dibandingkan dengan aplikasi sebelah yg lmyn responsif malah jd merugikan apalagi kalau sdh invest uang karna pasti susah utk ditarik juga,akun logout karna lupa password reset susah webnya responsif buggy muncul tampilan ubah sandi semacamnya diganti dibandingkan aplikasi sebelah yg lmyn responsif jd merugikan sdh invest uang karna susah utk ditarik,"['akun', 'logout', 'karna', 'lupa', 'password', 'reset', 'susah', 'webnya', 'responsif', 'buggy', 'muncul', 'tampilan', 'ubah', 'sandi', 'semacamnya', 'diganti', 'dibandingkan', 'aplikasi', 'sebelah', 'yg', 'lmyn', 'responsif', 'jd', 'merugikan', 'sdh', 'invest', 'uang', 'karna', 'susah', 'utk', 'ditarik']",akun logout karna lupa password reset susah webnya responsif buggy muncul tampil ubah sandi macam ganti banding aplikasi belah yg lmyn responsif jd rugi sdh invest uang karna susah utk tarik
"Mantaaap bareksa, aplikasinya g ribet, sangat membantu sekali bg pemula, aplikasi g lemot, lancar dalam hal jual dan beli g pake lama, trs tingkatkan kwalitas dan palayananmu bareksa, jgn kasih kendor, klo bisa switcing di gratiskan😀👍, Tolong bareksa juga buat aplikasi saham kayak yg lain, sy pengen trading saham langsung",5,Positif,mantaaap bareksa aplikasinya g ribet sangat membantu sekali bg pemula aplikasi g lemot lancar dalam hal jual dan beli g pake lama trs tingkatkan kwalitas dan palayananmu bareksa jgn kasih kendor klo bisa switcing di gratiskan tolong bareksa juga buat aplikasi saham kayak yg lain sy pengen trading saham langsung,mantaaap bareksa aplikasinya g ribet membantu bg pemula aplikasi g lemot lancar jual beli g pake trs tingkatkan kwalitas palayananmu bareksa jgn kasih kendor klo switcing gratiskan tolong bareksa aplikasi saham kayak yg sy pengen trading saham langsung,"['mantaaap', 'bareksa', 'aplikasinya', 'g', 'ribet', 'membantu', 'bg', 'pemula', 'aplikasi', 'g', 'lemot', 'lancar', 'jual', 'beli', 'g', 'pake', 'trs', 'tingkatkan', 'kwalitas', 'palayananmu', 'bareksa', 'jgn', 'kasih', 'kendor', 'klo', 'switcing', 'gratiskan', 'tolong', 'bareksa', 'aplikasi', 'saham', 'kayak', 'yg', 'sy', 'pengen', 'trading', 'saham', 'langsung']",mantaaap bareksa aplikasi g ribet bantu bg mula aplikasi g lot lancar jual beli g pake trs tingkat kwalitas palayananmu bareksa jgn kasih kendor klo switcing gratis tolong bareksa aplikasi saham kayak yg sy ken trading saham langsung
Kenapa saat sya mendaftar akun baru dan masuk di tahap ke 4 memasukkan nomor rekening tapi selalu gagal.. Pdhal nomor rekening sya telah sesuai dengan nama lengkap saya..,2,Negatif,kenapa saat sya mendaftar akun baru dan masuk di tahap ke  memasukkan nomor rekening tapi selalu gagal pdhal nomor rekening sya telah sesuai dengan nama lengkap saya,sya mendaftar akun masuk tahap memasukkan nomor rekening gagal pdhal nomor rekening sya sesuai nama lengkap,"['sya', 'mendaftar', 'akun', 'masuk', 'tahap', 'memasukkan', 'nomor', 'rekening', 'gagal', 'pdhal', 'nomor', 'rekening', 'sya', 'sesuai', 'nama', 'lengkap']",sya daftar akun masuk tahap masuk nomor rekening gagal pdhal nomor rekening sya sesuai nama lengkap
Aplikasi sering eror...keluar login..login ulang..jd males inevest..akhirnya pindah dana ke aplikasi sebelah..lancar..,2,Negatif,aplikasi sering erorkeluar loginlogin ulangjd males inevestakhirnya pindah dana ke aplikasi sebelahlancar,aplikasi erorkeluar loginlogin ulangjd males inevestakhirnya pindah dana aplikasi sebelahlancar,"['aplikasi', 'erorkeluar', 'loginlogin', 'ulangjd', 'males', 'inevestakhirnya', 'pindah', 'dana', 'aplikasi', 'sebelahlancar']",aplikasi erorkeluar loginlogin ulangjd males inevestakhirnya pindah dana aplikasi sebelahlancar
Aplikasi nya cukup bagus respon Customer service nya cepat Dan tanggap Semoga kinerja nya ke depan bisa Lebih baik lagi Dan Lebih maju App Bareksa,5,Positif,aplikasi nya cukup bagus respon customer service nya cepat dan tanggap semoga kinerja nya ke depan bisa lebih baik lagi dan lebih maju app bareksa,aplikasi nya bagus respon customer service nya cepat tanggap semoga kinerja nya maju app bareksa,"['aplikasi', 'nya', 'bagus', 'respon', 'customer', 'service', 'nya', 'cepat', 'tanggap', 'semoga', 'kinerja', 'nya', 'maju', 'app', 'bareksa']",aplikasi nya bagus respon customer service nya cepat tanggap moga kerja nya maju app bareksa
"Proses pendaftarannya cepat hanya sehari di hari libur (pula). User Interface nya nyaman dilihat dan banyak fitur jenis reksadananya. Saat pendaftaran otomatis langsung dikasi saran afiliasi dgn dompet digital, krna sblnya sudah punya dompet digital yg terdaftar akun investasi. Bagus sih intinya..",5,Positif,proses pendaftarannya cepat hanya sehari di hari libur pula user interface nya nyaman dilihat dan banyak fitur jenis reksadananya saat pendaftaran otomatis langsung dikasi saran afiliasi dgn dompet digital krna sblnya sudah punya dompet digital yg terdaftar akun investasi bagus sih intinya,proses pendaftarannya cepat sehari libur user interface nya nyaman fitur jenis reksadananya pendaftaran otomatis langsung dikasi saran afiliasi dgn dompet digital krna sblnya dompet digital yg terdaftar akun investasi bagus sih intinya,"['proses', 'pendaftarannya', 'cepat', 'sehari', 'libur', 'user', 'interface', 'nya', 'nyaman', 'fitur', 'jenis', 'reksadananya', 'pendaftaran', 'otomatis', 'langsung', 'dikasi', 'saran', 'afiliasi', 'dgn', 'dompet', 'digital', 'krna', 'sblnya', 'dompet', 'digital', 'yg', 'terdaftar', 'akun', 'investasi', 'bagus', 'sih', 'intinya']",proses daftar cepat hari libur user interface nya nyaman fitur jenis reksadananya daftar otomatis langsung kasi saran afiliasi dgn dompet digital krna sblnya dompet digital yg daftar akun investasi bagus sih inti
Setelah di update kok jadi sering logout sendiri aplikasinya? Jadinya setiap buka aplikasi harus selalu login manua bolak-balik. Tolong diperbaiki lagi dong aplikasinya.,1,Negatif,setelah di update kok jadi sering logout sendiri aplikasinya jadinya setiap buka aplikasi harus selalu login manua bolakbalik tolong diperbaiki lagi dong aplikasinya,update logout aplikasinya buka aplikasi login manua bolakbalik tolong diperbaiki aplikasinya,"['update', 'logout', 'aplikasinya', 'buka', 'aplikasi', 'login', 'manua', 'bolakbalik', 'tolong', 'diperbaiki', 'aplikasinya']",update logout aplikasi buka aplikasi login manua bolakbalik tolong baik aplikasi
"Investasi mudah , gampang dan jelas walaupun tidak sepenuhnya akan untung maka harus memberikan keper ayaan agar dapat memulai walupu dari kecil . Melalui Reksadana Bareksa",5,Positif,investasi mudah  gampang dan jelas walaupun tidak sepenuhnya akan untung maka harus memberikan keper ayaan agar dapat memulai walupu dari kecil  melalui reksadana bareksa,investasi mudah gampang sepenuhnya untung keper ayaan walupu reksadana bareksa,"['investasi', 'mudah', 'gampang', 'sepenuhnya', 'untung', 'keper', 'ayaan', 'walupu', 'reksadana', 'bareksa']",investasi mudah gampang sepenuh untung keper ayaan walupu reksadana bareksa
"Sudah bagus ko apk nya untuk saya yg pemula tampilannya mudah dipahami, namun masih sayang sekali saat pembelian reksadana nya lama sekali 2 hari kerja seharusnya langsung di hari yg sama aj agar harganya sesuai hari pembelian tersebut",4,Positif,sudah bagus ko apk nya untuk saya yg pemula tampilannya mudah dipahami namun masih sayang sekali saat pembelian reksadana nya lama sekali  hari kerja seharusnya langsung di hari yg sama aj agar harganya sesuai hari pembelian tersebut,bagus ko apk nya yg pemula tampilannya mudah dipahami sayang pembelian reksadana nya kerja langsung yg aj harganya sesuai pembelian,"['bagus', 'ko', 'apk', 'nya', 'yg', 'pemula', 'tampilannya', 'mudah', 'dipahami', 'sayang', 'pembelian', 'reksadana', 'nya', 'kerja', 'langsung', 'yg', 'aj', 'harganya', 'sesuai', 'pembelian']",bagus ko apk nya yg mula tampil mudah paham sayang beli reksadana nya kerja langsung yg aj harga sesuai beli
"Baru login tiba tiba langsung logout malah uang masih ada di parahnya lg sudah di email, di telpon chat di akun sosial medianya juga ga di tanggapi dan tidak ada memberi solusi sudah 3 bulan ga bisa login ga rekomen bareksa ini",1,Negatif,baru login tiba tiba langsung logout malah uang masih ada di parahnya lg sudah di email di telpon chat di akun sosial medianya juga ga di tanggapi dan tidak ada memberi solusi sudah  bulan ga bisa login ga rekomen bareksa ini,login langsung logout uang parahnya lg email telpon chat akun sosial medianya ga tanggapi solusi ga login ga rekomen bareksa,"['login', 'langsung', 'logout', 'uang', 'parahnya', 'lg', 'email', 'telpon', 'chat', 'akun', 'sosial', 'medianya', 'ga', 'tanggapi', 'solusi', 'ga', 'login', 'ga', 'rekomen', 'bareksa']",login langsung logout uang parah lg email telpon chat akun sosial media ga tanggap solusi ga login ga rekomen bareksa
"Tolong diperbaiki agar bisa tambah/ganti rekening bank lewat aplikasi langsung, tanpa harus kirim email dengan melampirkan foto buku rekening dan foto selfi memegang ktp, ribet jadinya",5,Positif,tolong diperbaiki agar bisa tambahganti rekening bank lewat aplikasi langsung tanpa harus kirim email dengan melampirkan foto buku rekening dan foto selfi memegang ktp ribet jadinya,tolong diperbaiki tambahganti rekening bank aplikasi langsung kirim email melampirkan foto buku rekening foto selfi memegang ktp ribet,"['tolong', 'diperbaiki', 'tambahganti', 'rekening', 'bank', 'aplikasi', 'langsung', 'kirim', 'email', 'melampirkan', 'foto', 'buku', 'rekening', 'foto', 'selfi', 'memegang', 'ktp', 'ribet']",tolong baik tambahganti rekening bank aplikasi langsung kirim email lampir foto buku rekening foto selfi pegang ktp ribet
"Sebenarnya udah bagus sih ini, tapi sayangnya untuk transfer bank manual malah transfernya ke BCA. maunya buka juga utk transfer ke bank lain dong, seperti BRI. Saya mau Virtual Account malah kena biaya. Nanti kalau udah diperbaiki masalah ini baru saya tambah jadi bintang 5",4,Positif,sebenarnya udah bagus sih ini tapi sayangnya untuk transfer bank manual malah transfernya ke bca maunya buka juga utk transfer ke bank lain dong seperti bri saya mau virtual account malah kena biaya nanti kalau udah diperbaiki masalah ini baru saya tambah jadi bintang ,udah bagus sih sayangnya transfer bank manual transfernya bca maunya buka utk transfer bank bri virtual account kena biaya udah diperbaiki bintang,"['udah', 'bagus', 'sih', 'sayangnya', 'transfer', 'bank', 'manual', 'transfernya', 'bca', 'maunya', 'buka', 'utk', 'transfer', 'bank', 'bri', 'virtual', 'account', 'kena', 'biaya', 'udah', 'diperbaiki', 'bintang']",udah bagus sih sayang transfer bank manual transfer bca mau buka utk transfer bank bri virtual account kena biaya udah baik bintang
