content,score,Label
"Aplikasi mudah dipahami, piliham RDN nya banyak, pembelian jg mudah jika pakai BCA, sayang blm ada bank lain, bs ovo atau linkaja juga.",5,Positif
"Sudah daftar, giliran login kaga bisa. Bilangnya email salah, padahal email sudah benar. Aneh bgt sumpah",3,
"Selamat siang Bareksa.. saya juga pakai aplikasinya pemakaian kurang lebih dua bulan lancar tapi selebihnya dari itu tiba tiba aplikasi nggk bisa diakses, mungkin perlu pembaruan setelah pembaruan pun kok tetap nggk bisa di akses ya..tolong di tangani.",3,
Kok aplikasi bareksa tidak bisa di buka sih padahal udh uninstal dan terus instal lagi tpi tidak bisa di buka terus.. Gimana nih solusinya..,1,Negatif
Saya sudah menabung selama 2 bulan ini transaksi aman dan nyaman. Semoga berjalan dengan baik dan lancar. Terimakasih Bareksa.,5,Positif
"CS email lambat menjawab pertanyaan, ga ada live chat di aplikasi nya, pemain baru pasti bingung. Pembelian produk juga lama.. Susah masuk grup telegramnya, butuh waktu lama..Di grup telegram ada orang yg kurang sopan dan kurang pantas becanda nya, lebih baik di kick saja yang tidak sopan, mengganggu ketenangan. Semoga bisa diperbaiki kedepannya, yg terpenting ada live chat di app nya biar bisa nanya langsung kaya toko sebelah",1,Negatif
"Saya sudah lama bermain di bareksa, saya mengenal bareksa dari saya SMA. untuk soal performa dan keamanan mantap.. terlebih cs yg ramah dan sekarang bareksa jadi lebih menarik 👍 terimakasih bareksa, tingkatkan terus kinerja baiknya 👍👍",5,Positif
"Untuk top up saham, pasar uang, pendapatan tetap, dalam prosesnya sangat lama, perlu di perbarui lagi, di sebelah hanya 1*24 jam , seharusnya di sini juga bisa,dan untuk imbal hasil bisa di perbarui lagi jam nya,untuk kedepannya semoga lebih baik lagi. Dan",4,Positif
Masih kurang bagus dari aplikasi sebelah. Terkadang ada gangguan. Dana fortopolio kadang2 berubah tidak sesuai.,3,
"Tolong update NAB nya diperbaiki min, suka telat banget. Overall gaada masalah si itu aja. Makasih",3,
"Saya sangat menyukai aplikasi ini, karena dengan adanya BAREKSA saya lebih mudah untuk berinvestasi tanpa ribet. Sedikit pertanyaan dari saya, kenapa setelah pembayaran selesai status investasi saya tidak langsung masuk akan tetapi masih dalam proses? Apa mungkin di aplikasi lain atau semua produk investasi dimanapun perlakuannya sepeeti ini? Karna ini pengalaman pertama saya untuk berinvestasi di SAHAM melalui BAREKSA, saya biasa melakukan investasi di PASAR UANG BINOMO.",5,Positif
"Aplikasi yang bagus dan cukup lengkap dlm menyediakan berbagai macam jenis investasi. Saran ny agar transaksi beli dan jual RD agar lebih dipercepat waktu proses nya, kalo memamng bisa dlm 2-3 hari g harus nunggu 7 hari kan",5,Positif
"Masih bagusan aplikasi reksadana sebelah, yg notabene masih baru... Sebelah lebih user friendly dan lbih mudah dimengerti..",3,
"Saya baru belajar investasi di reksadana, saya download BIBIT dan BAREKSA, akhirnya saya putuskan berinvestasi di BAREKSA, karena pemain lama. Tapi mohon utk menu pembayaran utk virtual account jangan kena charge biaya lah. Masak BAREKSA kalah sama BIBIT yg pemain baru. Di BAREKSA kena charge 3100, sementara di bibit free. Kan lumayan dananya bisa buat tambahan top up reksadana lagi. Mohon di tingkatkan ya BAREKSA. Thanks",4,Positif
"Aplikasi reksadana yang sangat bagus dan rekomen, tambahkan fitur live chat agar menjadi lebih mudah bagi para investor untuk menggunakan aplikasi ini, dan tambahkan kode referal untuk pendaftar investor baru agar semakin semangat dalam berinvestasi reksadana",5,Positif
User friendly tpi untuk proses dari pembelian/penjualan sampai portofolio jadi cukup lama sampai bisa mencapai 4 hari kerja yang tentunya dalam kurun waktu tersebut harga bisa berubah drastis. Akan memberi 5* kalau prosesnya bisa diperbaiki dan dipercepat,4,Positif
Sangat Mudah Untuk para pemula dalam bermain reksadana.. tingkatkan dan jangan mudah puas untuk developer sukses.,5,Positif
"Mau liat perkembangan investasi malah error, ga ada respon sama sekali. Dihapus, lalu reinstall, malah makin error. Gimana ini?!",1,Negatif
"Mohon untuk perubahan data, khususnya nomor telpon cukup ribet. Sampai saat ini nomor yang ada di platform/aplikasi tidak berganti sehingga saat mau menjual Reksadana nya selalu tidak bisa.",1,Negatif
"Sudah transfer ke rekening tujuan namun dinyatakan rekening salah padahal sama, sudah adukan melalui email diminta utk membeli ulang dan memasukkan transferan sebelumnya tapi tetap di tolak, saya complain lagi tapi saran tetap sama padahal sudah saya lampirkan kalau saya masih ditolak tapi solusinya tetap sama. Saya sangat kecewa dengan aplikasi ini.",1,Negatif
"Mantap aplikasi bareksa,gampang ngegunainya,jgn ragu lagi teman teman,uang kita aman di bareksa,krn kita otomatis sdh terkonek ke ksei.",5,Positif
"Ini gimana nih, tdi aku di suruh update, sudah di update aku di suruh log-in lagi, pas udh login awalny pin aku salah, pin yg biasa aku pakai, Trus aku ketik sembarangan dan bisa, pas masuk saldo ku ilang tmbah lgi di suruh verivikasi rekening 😭😭😭😭, developer tolong dong astaga🤧🤧 (ye walaupun saldony tidak seberapa, tpi 100k itu tetep aja duit, bgi aku yg masih pelajar😡)",1,Negatif
"kenapa app saya kok gak bisa di update ya ? jadi sy gak bisa buka app nya .. klo di update di playstore muter trus , sudah pake wifi maupun data sama aja, bahkan bisa muter trus berhari"" klo di biarkan .",5,Positif
"Aplikasinya sangat mudah digunakan untuk pemula, pilihan reksadana banyak, pembayaran juga banyak pilihan, gratis fee jual beli, hanya ada biaya admin u beda bank, tapi penjualan lama sekali masuk rekening. mohon ditingkatkan kecepatan jual beli. terima kasih",5,Positif
"Sebenernya informasinya lengkap banget udahan , cuma proses transaksinya aja yg masih lama belum bisa 1*24 jam. Mulai dari buy and sell belum bisa dilakukan di hari yg sama.",4,Positif
"Sangat rekomendasi untuk invest jangka lama, aman dan nyaman karna resmi danterpercaya sejak lama, hanya saja transaksi jual dan beli prosesnya terlalu lama karna makan waktu seminggu dan itu sangat gk nyaman karna keti perlu dana darurat tidak bisa mendapatkan dana hasil jual secara langsung",5,Positif
"Belum sampe setahun, udah berapa kali update. Terakhir kalo gak di uodate appnya gak bisa di buka",3,
"Tidak bisa update dan jika tidak diupdate tidak bisa masuk aplikasi, jadi begini cara bareksa menarik investor",2,Negatif
"Sudah 1 tahun lebih DL aplikasi ini, bagus untuk investasi pemula yg kontinyu, hanya baru coba pakai Robo Advisor bener ga prediksi nya.",4,Positif
"Kalau belum diperbarui di playstore Aplikasinya gak bisa di buka,,,error kayak kelap-kelip gitu...!! Setelah diperbarui lancar jaya...Berarti secara gak langsung memaksa kita harus segera memperbarui/update aplikasinya...two thumbs 4 the trick Bareksa...",3,
Sementara bintang 2 dulu ya 😊 Saya download bareksa atas rekomendasi teman. Beliau juga tradder. Saya baru regis dan harus menunggu beberap hari untuk verifikasinya. Next kalau sistem di bareksa trs di upgrade dan trusted bukan tidak mungkin saya merekomendasikan ke teman juga 😊,2,Negatif
"Pencairan Reksadana Sangat Tidak Sesuai Dengan Riwayat Transaksi Di Aplikasi Bareksa. Jadi, Untuk Semuanya Saya Pemberitahukan Jangan Lagi Menggunakan BAREKSA ! 🤬🤬🤬",1,Negatif
"Login via browser bisa tapi di aplikasi katanya password salah, padahal penulisan sudah benar. Coba reset password sama aja gak bisa login, password salah terus",5,Positif
"Baru pertama nyoba, aplikasinya berkedip terus dan susah dibuka. Padahal baru mulai investasi di sini. Sudah update, tetap susah dibuka dan ngedip terus. Kayaknya sejak ada fitur roboticnya, malah jadi susah begini",3,
"Saya kasih bintang 4 dulu karna baru download, sejauh ini apk'a sudah sangat membantu dalam memilih/menganalisa produk reksadana untuk kebutuhn investasi saya Mungkin untuk kedepannya bisa dibuatkan semacam fitur kustom portofolio, karna masing2 reksadana saya punya tujuan yg berbeda dan untuk mempermudah saya dalam mengawasi/mengalokasikan dana'a 🙏🙏🙏",4,Positif
Sukaa. Makin banyak pilihan cara pembayarannya dan yang penting bebas biaya admin. Makasih. Investasi jadi nyaman,5,Positif
"Bintang 4 dulu ya... Kita lihat perkembangan stlh 1 bulan.. Yang pasti untuk pemula seperti saya cukup mudah memahami nya semoga hasilnya seperti yang saya harapkan Aamin, Alhamdulillah 16-06-2021 sy kasi bintang 5 krn transaksi dan pencairan nya Xtra Mantap..",5,Positif
"Aplikasinya sangat bagus walaupun sampai saat ini saya gagal memasukan nomor rekening, padahal sudah mengikuti semua langkah-langkah yang sesuai aturan dari bareksa, mohon akun saya di hapus agar saya bisa mulai dari awal lagi.",4,Positif
"aplikasinya susah bgt di pakai daftar sudah berkali2 tidak bisa pdhl mau investasi,, kecewa laah,, sdh pke wifi sm jaringan hp ttp tidak bisa error terus daftarnya...",1,Negatif
"yg bikin kesel tuh, dikit2 update, habis diupdate 3hr udah minta update lagi, kalo gak di update gak bisa dibuka, kasianilah kaum yg minim memory 😥",3,
"Saya kecewa sebagai pendaftar baru, karena susah daftar, upload foto e ktp susah di tambah angle foto terbalik. Setelah berulang kali foto tiba2 balik lg ke home login.",1,Negatif
"Aplikasi untuk UI/UX menarik, bagus, dan mudah dimengerti kemudian diharapkan proses transaksi lebih dipecepat sih karena ngga sabar nih pengen investasi :)",4,Positif
"Sangat bermanfaat, saya jadi paham tentang investasi. Apalagi dibareksa kita diberi petunjuk oleh robot aplikasi. Keren pokoknya",5,Positif
Payah bgt aplikasinya. Tiap mau masuk lagi ga pernah bisa. Kaya kebuka tutup mulu kelap kelip. Baru bs dibuka lagi kalo udh uninstall trus install lagi. capek dehh masa tiap mau buka apps hrs uninstall dulu.,1,Negatif
"Halo, saya baru mau buat akun tapi kenapa mau ambil foto ektp selalu burem ya. Padahal spot foto sudah sesuai petunjuk. Aneh. Jadinya gagal terus mau buat akun baru. Ada saran supaya ambil foto bisa jelas dan tidak burem? Makasih",2,Negatif
"Aplikasi ini bagus banget, mayan lah buat IRT sprt saya jd bisa menghasilkan uang dr investasi disini, sedikit2 jadi bukit. Tapi kenapa setelah update jadi sering error dan sering banget minta update. Tolong diperbaiki ya kedepannya, karna app ini sangat penting untuk investor. Terimakasih",5,Positif
Ga tau kenapa beberapa kali kog aplikasi tiba tiba restart sendiri...jadi harus dihapus dulu aplikasi nya baru login lagi ......,3,
sering force closed..apalagi kalau telat update softwarenya masalah meluluk..mana update softwarenya bisa sebulan lebih dr sekali...,3,
Kenapa susah masuk selalu layar hitam terus tampil layar bareksa hitam lagi terus aja gitu. Di dua hp cek selalu gitu.,2,Negatif
Kok daftarnya agak susah ya keluar terus dan balik ke halaman registrasi awal. Tolong di follow up min,3,
Kenapa aplikasi susah di buka ya ? Apa harus butuh jaringan seluler yg kuat sehinggan bisa buka? Krn bbrp kali saat jaringan seluler lemah susah dibuka. Tpi kalau jaringan seluler bagus mudah dibuka aplikasinya.,2,Negatif
"Aplikasi Investasi Reksadana yg user friendly. Tampilan muka juga tertata dan rapi. Cara berinvestasi pun bisa dgn nominal yg kecil, cukup Rp 50ribu bahkan ada produk yg bisa dibeli mulai nominal Rp 10ribu saja. Kekurangannya memang utk pemerolehan unit Investasi membutuhkan waktu agak lama dari waktu pembelian produk. Cara belinya pun mudah bisa pake OVO. Pilihan dan Ragam Investasinya pun banyk, dari Pasar Uang hingga Saham. Dengan BAREKSA Saya jadi suka berinvestasi Reksadana. 😊",5,Positif
"Banyak bug, crash, dan error. Tampilannya kurang cocok sama anak muda, monoton, dan kurang transparan ketika ada promo atau gaada keterangan promo yg sudah abis atau yg masih ada kuotanya.",1,Negatif
Bagus sih. Kalo bermasalah juga CSnya ngerespon baik. Jadi ga perlu khawatir. Tp app nya kadang suka error kayak hilang timbul gitu kalo di buka.,4,Positif
"Saya baru awal tahun ini belajar investasi raksadana. Itu juga setelah ngobrol bareng teman, kalau harus siapin dana buat masa depan. Lalu saya disaranin Bareksa. Sebelum instal saya kepoin dulu akun sosial media Bareksa. Saya pelajari dulu ulasannya. Dan saya tertarik. Akhirnya, saya instal Bareksa dan daftar. Ternyata mudah sekali. Apalagi saya itu sudah ada akun OVO dan sudah ikutan Invest OVO. Makanya proses verifikasinya cepat. Saya hanya isi NIK KTP dan nomor hape saja. Sudah selesai.",5,Positif
"pokokya is the best,,, respon sllu cpt tanggap,, ttp dipertahankan, suka sm fitur"" br mempermud mendapat informasi,, so thankyou",5,Positif
"Jujur saya kecewa, saldo saya sudah terpotong di tabungan,namun di bareksa belum masuk, justru malah gagal,,apakah aplikasi ini cuma menghasilkan uang dari kesalahan sistem????",1,Negatif
"Aplikasinya sudah bagus, saran saja untuk metode pembayaran bisa ditambahkan lagi kalau bisa pakai QRIS yang bisa menerima pembayaran dari berbagai e wallet sehingga tidak perlu memperbanyak metode ewallet. Selain itu mohon utk portfolio bisa dipisah sesuai tujuan investasi kita. Thanks :)",4,Positif
Kenapa sesudah update versi terbaru gak bisa login dengan username yg sdh tersimpan di HP??? Biasanya sebelum update bisa loh.,3,
"Pengen nyoba robo advisor, setiap klik selalu keluar aplikasi :(. Ada solusinya kah? Padahal udh update yg terbaru juga. Device: Xiaomi redmi note 5",4,Positif
"aplikasinya bagus dan mudah, bisa ngebandingin produk juga jadi lebih efektif buat milih produknya",5,Positif
Terlalu sering pembaruan aplikasi padahal fiturnya sama aja. Dan kalau ada yang baru haru di instal. Resikonya kalau ga di update gabisa buka aplikasinya,3,
"Proses Penarikan Dana Sangat Lama, Transaksi TX210512F4FZHY8BV Sudah Berhari - Hari Tidak Di Proses, Jangan Download Aplikasi Ini Karena Responnya Sangat Lambat Dalam Proses Transaksi Apapun Itu.",1,Negatif
Apa apaan aplikasinya. Costumer service kurang profesional. Karena dana sudah terjual namun uang di tahan dengan alasan rekening sudah sesuai. Kemarin janjinya h+2 maksimal namun tiba tiba dapat notifikasi rekening tidak sesuia padahal saya sudah sering narik dana dari bareksa menggunakan rekening tersebut,1,Negatif
"Saat melakukan pembelian terasa cepat karna hanya membutuhkan beberapa hari, saat melakukan penjualan kenapa lama? Bahkan saya membuthkan lebih dari satu minggu menunggu pencarian dana... Awalnya coba-coba, kalau pelayanannya kekgini mending pindah ke aplikasi lain...",1,Negatif
Baru nyoba beberapa bulan tp memang belum bisa maksimal belajar tentang reksadana...semoga bisa lebih paham,4,Positif
aku udah download app ini mungkin dari 3 hari yg lalu. mau masuk itu gagal trus. Jadi ngk bisa buka akunnya. Agak kesel sih. Tolong dong di bantu gimana caranya. soalnya udh coba beberapa kali.,1,Negatif
"Untuk pihak Bareksa, terimakasih sudah menghadirkan fitur bisa ganti nomor hp lagi.sejak bbrp Minggu lalu,nomor saya hilang,dan sudah komplain ke cs nya untuk mengubah data,namun memakan waktu dan jam nya bertabrakan, ketika hadir fitur terbaru,sangat membantu.",5,Positif
Kapan bisa top up dengan virtual account ya? Agak repot kalau harus transfer dan mengirim bukti transfer. Sebaiknya diupayakan supaya lebih praktis dengan menyertakan pilihan pembayaran melalui virtual account,3,
"setelah update ke v.1.6.0, sidik jari tidak bisa digunakan dan pin untuk masuk sudah benar namun terdeteksi salah. Samsung A30s One UI v.2.0 android v 10",3,
"Sudah menggunakan app Bareksa kurang lebih 1thn, investasi di bareksa saya gunakan untuk membantu saya membeli laptop. Saran : kalay bisa fiturnya ditambah, mirip kyk app serupa yg warna ijo juga. Jd portofolionya bisa di sesuaikan dengan tujuan investasinya, bukan cuman isi produk aja. Terima kasih",4,Positif
"Bagus. Awalnya ragu. Tapi overall bagus. Pendaftaran cepat, pembelian unit sesuai estimasi , 2 hari selesai,,,, penjualan sesuai tempo,,,, 7 hari selesai, masuk k rekening... Mantap. Udah ga ragu lg skrg. Mau setia invest di bareksa",5,Positif
"Setelah di update kok ga bisa masuk "" kamu tidak memiliki koneksi internet "" padahal sinyal full pas update juga lancar.",3,
"Fitur ubah email, saat setelah kirim kode verifikasi berubah tampilan masukkan kode verifikasi, kita langsung buka email di hp, gitu kembali ke app bareksa tampilannya kembali lagi menu ubah email seharusnyakan tetap di menu masukkan kode verifikasi.",3,
"Kenapa proses pembeliannya lama banget,,, biasanya gak sampai 2 hari. Ini sudah mau 3hari. Saya sudah percayakan disini, tapi kenapa gini. Tolong segera diperbaiki.",4,Positif
